No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,ReefMom,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,Percent_Survival_atend,CrossType,Survival,Region_cross
3153,3,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3154,4,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3155,5,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3156,6,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3157,7,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3158,8,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3159,9,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3160,10,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3161,11,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3162,12,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3163,13,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3164,14,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3165,15,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3166,16,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,B,16,0,16,0,IndivCross,0,NorthxNorth
3167,1,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,1,NorthxNorth
3168,2,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3169,3,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3170,4,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3171,5,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3172,6,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3173,7,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3174,8,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3175,9,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3176,10,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3177,11,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3178,12,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3179,13,2,17.12.20,2020,10:00,Hot,35.5C,69,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,Switzer4,Switzer4,Switzer7,A.ten,2,C,13,1,12,7.692307692,IndivCross,0,NorthxNorth
3180,1,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3181,2,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3182,3,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3183,4,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3184,5,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3185,6,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3186,7,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3187,8,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3188,9,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3189,10,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3190,11,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3191,12,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3192,13,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3193,14,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3194,15,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3195,16,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3196,17,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3197,18,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3198,19,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3199,20,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,A,20,20,0,100,IndivCross,0,CentralxCentral
3200,1,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3201,2,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3202,3,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3203,4,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3204,5,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3205,6,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3206,7,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3207,8,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3208,9,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3209,10,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3210,11,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3211,12,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3212,13,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3213,14,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3214,15,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3215,16,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3216,17,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3217,18,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3218,19,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3219,20,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3220,21,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,B,21,21,0,100,IndivCross,0,CentralxCentral
3221,1,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3222,2,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3223,3,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3224,4,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3225,5,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3226,6,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3227,7,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3228,8,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3229,9,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3230,10,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3231,11,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3232,12,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3233,13,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3234,14,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3235,15,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3236,16,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3237,17,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3238,18,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3239,19,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,1,CentralxCentral
3240,20,2,17.12.20,2020,10:00,Ambient,27.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,133,C,20,19,1,95,IndivCross,0,CentralxCentral
3241,1,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3242,2,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3243,3,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3244,4,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3245,5,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3246,6,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3247,7,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,1,CentralxCentral
3248,8,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3249,9,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3250,10,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3251,11,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3252,12,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3253,13,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3254,14,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3255,15,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3256,16,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3257,17,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3258,18,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3259,19,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,A,19,7,12,36.84210526,IndivCross,0,CentralxCentral
3260,1,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3261,2,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3262,3,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3263,4,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3264,5,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3265,6,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3266,7,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,1,CentralxCentral
3267,8,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3268,9,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3269,10,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3270,11,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3271,12,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3272,13,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3273,14,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3274,15,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3275,16,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3276,17,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3277,18,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,B,18,7,11,38.88888889,IndivCross,0,CentralxCentral
3278,1,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,C,20,3,17,15,IndivCross,1,CentralxCentral
3279,2,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,C,20,3,17,15,IndivCross,1,CentralxCentral
3280,3,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,C,20,3,17,15,IndivCross,1,CentralxCentral
3281,4,2,17.12.20,2020,10:00,Hot,35.5C,70,Davies8xDavies6,DaviesxDavies,T.F14,Davies8,Davies8,Davies6,A.ten,134,C,20,3,17,15,IndivCross,0,CentralxCentral
