Tank,Treatment,Cassette,Plate.Slide,Temp,Species,Cross,popcross,Family,Cone,MatchID,Crosstype,Timepoint,Survival,IndID,Mum,Dad,RegionCross
4,SS,426,1466,AMB,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,1,Individual Cross,3,1,4.426.1466.1,Jewell2,Jewell8,Northern x Northern
4,SS,426,1466,AMB,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,2,Individual Cross,3,1,4.426.1466.2,Jewell2,Jewell8,Northern x Northern
4,SS,426,1466,AMB,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,3,Individual Cross,3,1,4.426.1466.3,Jewell2,Jewell8,Northern x Northern
4,SS,426,1466,AMB,A.tenuis,Jewell2xJewell8,JewellxJewell,T.F4,C85,4,Individual Cross,3,1,4.426.1466.4,Jewell2,Jewell8,Northern x Northern
4,SS,426,1595,AMB,A.tenuis,Jewell2xDavies8,JewellxDavies,T.F20,C77,1,Individual Cross,3,1,4.426.1595.1,Jewell2,Davies8,Hybrid
4,SS,426,1612,AMB,A.tenuis,Jewell5xPalms4,JewellxPalms,T.F45,C34,1,Individual Cross,3,1,4.426.1612.1,Jewell5,Palms4,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,1,Individual Cross,3,1,4.426.1631.1,Jewell7,Davies1,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,2,Individual Cross,3,1,4.426.1631.2,Jewell7,Davies1,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,3,Individual Cross,3,1,4.426.1631.3,Jewell7,Davies1,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,4,Individual Cross,3,1,4.426.1631.4,Jewell7,Davies1,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,6,Individual Cross,3,1,4.426.1631.6,Jewell7,Davies1,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,7,Individual Cross,3,1,4.426.1631.7,Jewell7,Davies1,Hybrid
4,SS,426,1631,AMB,A.tenuis,Jewell7xDavies1,JewellxDavies,T.F62,C38,8,Individual Cross,3,1,4.426.1631.8,Jewell7,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,1,Individual Cross,3,1,4.426.2775.1,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,10,Individual Cross,3,1,4.426.2775.10,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,11,Individual Cross,3,1,4.426.2775.11,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,12,Individual Cross,3,1,4.426.2775.12,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,13,Individual Cross,3,1,4.426.2775.13,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,2,Individual Cross,3,1,4.426.2775.2,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,3,Individual Cross,3,1,4.426.2775.3,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,4,Individual Cross,3,1,4.426.2775.4,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,5,Individual Cross,3,1,4.426.2775.5,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,7,Individual Cross,3,1,4.426.2775.7,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,8,Individual Cross,3,1,4.426.2775.8,Switzer6,Davies1,Hybrid
4,SS,426,2775,AMB,A.tenuis,Switzer6xDavies1,SwitzerxDavies,T.F29,C68,9,Individual Cross,3,1,4.426.2775.9,Switzer6,Davies1,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,1,Individual Cross,3,1,4.441.1261.1,Jewell8,Davies13,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,2,Individual Cross,3,1,4.441.1261.2,Jewell8,Davies13,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,3,Individual Cross,3,1,4.441.1261.3,Jewell8,Davies13,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,4,Individual Cross,3,1,4.441.1261.4,Jewell8,Davies13,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,5,Individual Cross,3,1,4.441.1261.5,Jewell8,Davies13,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,6,Individual Cross,3,1,4.441.1261.6,Jewell8,Davies13,Hybrid
4,SS,441,1261,AMB,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,7,Individual Cross,3,1,4.441.1261.7,Jewell8,Davies13,Hybrid
4,SS,441,1423,AMB,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,1,Individual Cross,3,1,4.441.1423.1,Davies13,Davies1,Central x Central
4,SS,441,1423,AMB,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,2,Individual Cross,3,1,4.441.1423.2,Davies13,Davies1,Central x Central
4,SS,441,1423,AMB,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,3,Individual Cross,3,1,4.441.1423.3,Davies13,Davies1,Central x Central
4,SS,441,1423,AMB,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,4,Individual Cross,3,1,4.441.1423.4,Davies13,Davies1,Central x Central
4,SS,441,1423,AMB,A.tenuis,Davies13xDavies1,DaviesxDavies,T.F66,C102,5,Individual Cross,3,1,4.441.1423.5,Davies13,Davies1,Central x Central
4,SS,441,1630,AMB,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,1,Individual Cross,3,1,4.441.1630.1,Jewell2,Palms4,Hybrid
4,SS,441,1630,AMB,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,2,Individual Cross,3,1,4.441.1630.2,Jewell2,Palms4,Hybrid
4,SS,441,1630,AMB,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,3,Individual Cross,3,1,4.441.1630.3,Jewell2,Palms4,Hybrid
4,SS,441,1630,AMB,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,4,Individual Cross,3,1,4.441.1630.4,Jewell2,Palms4,Hybrid
4,SS,441,1630,AMB,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,5,Individual Cross,3,1,4.441.1630.5,Jewell2,Palms4,Hybrid
4,SS,441,1630,AMB,A.tenuis,Jewell2xPalms4,JewellxPalms,T.F44,C56,6,Individual Cross,3,1,4.441.1630.6,Jewell2,Palms4,Hybrid
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,2,Individual Cross,3,1,4.441.2770.2,Davies6,Davies1,Central x Central
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,3,Individual Cross,3,1,4.441.2770.3,Davies6,Davies1,Central x Central
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,4,Individual Cross,3,1,4.441.2770.4,Davies6,Davies1,Central x Central
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,5,Individual Cross,3,1,4.441.2770.5,Davies6,Davies1,Central x Central
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,6,Individual Cross,3,1,4.441.2770.6,Davies6,Davies1,Central x Central
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,8,Individual Cross,3,1,4.441.2770.8,Davies6,Davies1,Central x Central
4,SS,441,2770,AMB,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,9,Individual Cross,3,1,4.441.2770.9,Davies6,Davies1,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,1,Bulk Cross,3,1,4.441.2783.1,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,2,Bulk Cross,3,1,4.441.2783.2,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,3,Bulk Cross,3,1,4.441.2783.3,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,4,Bulk Cross,3,1,4.441.2783.4,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,5,Bulk Cross,3,1,4.441.2783.5,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,6,Bulk Cross,3,1,4.441.2783.6,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,7,Bulk Cross,3,1,4.441.2783.7,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,8,Bulk Cross,3,1,4.441.2783.8,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,441,2783,AMB,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,9,Bulk Cross,3,1,4.441.2783.9,MundyPalmsBulk,Davies6Bulk,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,1,Individual Cross,3,1,4.463.1263.1,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,10,Individual Cross,3,0,4.463.1263.10,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,11,Individual Cross,3,1,4.463.1263.11,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,2,Individual Cross,3,1,4.463.1263.2,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,3,Individual Cross,3,1,4.463.1263.3,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,4,Individual Cross,3,1,4.463.1263.4,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,5,Individual Cross,3,1,4.463.1263.5,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,6,Individual Cross,3,1,4.463.1263.6,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,7,Individual Cross,3,1,4.463.1263.7,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,8,Individual Cross,3,1,4.463.1263.8,Palms2,Davies1,Central x Central
4,SS,463,1263,AMB,A.tenuis,Palms2xDavies1,PalmsxDavies,T.F37,C84,9,Individual Cross,3,1,4.463.1263.9,Palms2,Davies1,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,1,Individual Cross,3,1,4.463.1446.1,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,10,Individual Cross,3,1,4.463.1446.10,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,11,Individual Cross,3,1,4.463.1446.11,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,12,Individual Cross,3,1,4.463.1446.12,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,13,Individual Cross,3,1,4.463.1446.13,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,2,Individual Cross,3,1,4.463.1446.2,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,3,Individual Cross,3,1,4.463.1446.3,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,4,Individual Cross,3,1,4.463.1446.4,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,5,Individual Cross,3,1,4.463.1446.5,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,6,Individual Cross,3,0,4.463.1446.6,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,7,Individual Cross,3,1,4.463.1446.7,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,8,Individual Cross,3,1,4.463.1446.8,Davies8,Davies6,Central x Central
4,SS,463,1446,AMB,A.tenuis,Davies8xDavies6,DaviesxDavies,T.F14,C70,9,Individual Cross,3,1,4.463.1446.9,Davies8,Davies6,Central x Central
4,SS,463,1551,AMB,A.tenuis,Jewell5xPalms5,JewellxPalms,T.F51,C64,1,Individual Cross,3,1,4.463.1551.1,Jewell5,Palms5,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,1,Individual Cross,3,1,4.463.1699.1,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,2,Individual Cross,3,1,4.463.1699.2,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,3,Individual Cross,3,1,4.463.1699.3,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,4,Individual Cross,3,1,4.463.1699.4,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,5,Individual Cross,3,1,4.463.1699.5,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,6,Individual Cross,3,1,4.463.1699.6,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,7,Individual Cross,3,1,4.463.1699.7,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,8,Individual Cross,3,1,4.463.1699.8,Switzer2,Davies1,Hybrid
4,SS,463,1699,AMB,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,9,Individual Cross,3,1,4.463.1699.9,Switzer2,Davies1,Hybrid
4,SS,463,1995,AMB,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,1,Individual Cross,3,1,4.463.1995.1,Jewell8,Palms1,Hybrid
4,SS,463,1995,AMB,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,2,Individual Cross,3,1,4.463.1995.2,Jewell8,Palms1,Hybrid
4,SS,463,1995,AMB,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,3,Individual Cross,3,1,4.463.1995.3,Jewell8,Palms1,Hybrid
4,SS,463,1995,AMB,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,4,Individual Cross,3,1,4.463.1995.4,Jewell8,Palms1,Hybrid
4,SS,463,1995,AMB,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,5,Individual Cross,3,1,4.463.1995.5,Jewell8,Palms1,Hybrid
4,SS,463,1995,AMB,A.tenuis,Jewell8xPalms1,JewellxPalms,T.F42,C55,6,Individual Cross,3,1,4.463.1995.6,Jewell8,Palms1,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,1,Bulk Cross,3,1,4.631.1258.1,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,10,Bulk Cross,3,1,4.631.1258.10,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,11,Bulk Cross,3,1,4.631.1258.11,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,12,Bulk Cross,3,1,4.631.1258.12,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,13,Bulk Cross,3,1,4.631.1258.13,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,14,Bulk Cross,3,1,4.631.1258.14,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,15,Bulk Cross,3,1,4.631.1258.15,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,2,Bulk Cross,3,1,4.631.1258.2,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,3,Bulk Cross,3,1,4.631.1258.3,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,4,Bulk Cross,3,1,4.631.1258.4,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,5,Bulk Cross,3,1,4.631.1258.5,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,6,Bulk Cross,3,1,4.631.1258.6,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,7,Bulk Cross,3,1,4.631.1258.7,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,8,Bulk Cross,3,1,4.631.1258.8,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1258,AMB,A.tenuis,Switzer6BulkxDavies6Bulk,SwitzerBulkxDaviesBulk,Model5rep1,C9,9,Bulk Cross,3,1,4.631.1258.9,Switzer6Bulk,Davies6Bulk,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,1,Individual Cross,3,1,4.631.1690.1,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,2,Individual Cross,3,1,4.631.1690.2,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,3,Individual Cross,3,1,4.631.1690.3,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,4,Individual Cross,3,1,4.631.1690.4,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,5,Individual Cross,3,1,4.631.1690.5,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,6,Individual Cross,3,1,4.631.1690.6,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,7,Individual Cross,3,1,4.631.1690.7,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,8,Individual Cross,3,1,4.631.1690.8,Switzer2,Davies6,Hybrid
4,SS,631,1690,AMB,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,9,Individual Cross,3,1,4.631.1690.9,Switzer2,Davies6,Hybrid
4,SS,631,2318,AMB,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,1,Bulk Cross,3,1,4.631.2318.1,Jewell(bottom),Davies6bulk,Hybrid
4,SS,631,2318,AMB,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,2,Bulk Cross,3,1,4.631.2318.2,Jewell(bottom),Davies6bulk,Hybrid
4,SS,631,2318,AMB,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,3,Bulk Cross,3,1,4.631.2318.3,Jewell(bottom),Davies6bulk,Hybrid
4,SS,631,2318,AMB,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,4,Bulk Cross,3,1,4.631.2318.4,Jewell(bottom),Davies6bulk,Hybrid
4,SS,631,2318,AMB,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,5,Bulk Cross,3,1,4.631.2318.5,Jewell(bottom),Davies6bulk,Hybrid
4,SS,631,2318,AMB,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,6,Bulk Cross,3,1,4.631.2318.6,Jewell(bottom),Davies6bulk,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,1,Individual Cross,3,1,4.631.2735.1,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,2,Individual Cross,3,1,4.631.2735.2,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,3,Individual Cross,3,1,4.631.2735.3,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,4,Individual Cross,3,1,4.631.2735.4,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,5,Individual Cross,3,1,4.631.2735.5,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,6,Individual Cross,3,1,4.631.2735.6,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,7,Individual Cross,3,1,4.631.2735.7,Jewell8,Davies6,Hybrid
4,SS,631,2735,AMB,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,8,Individual Cross,3,1,4.631.2735.8,Jewell8,Davies6,Hybrid
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,1,Bulk Cross,3,1,4.631.2892.1,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,10,Bulk Cross,3,1,4.631.2892.10,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,11,Bulk Cross,3,1,4.631.2892.11,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,12,Bulk Cross,3,1,4.631.2892.12,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,2,Bulk Cross,3,1,4.631.2892.2,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,3,Bulk Cross,3,1,4.631.2892.3,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,4,Bulk Cross,3,1,4.631.2892.4,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,5,Bulk Cross,3,1,4.631.2892.5,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,6,Bulk Cross,3,1,4.631.2892.6,Parke6bulk,Parke6bulk,Northern x Northern
4,SS,631,2892,AMB,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,7,Bulk Cross,3,1,4.631.2892.7,Parke6bulk,Parke6bulk,Northern x Northern
