Timepoint,Date,Tank,Temperature,ImageID,Stick,StickID,Species,Position,FragID,Genotype,Population,CoralID,Area,MeanGrey,Bleaching_D
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,9,AhyaDavies18,Davies18,Davies,AR6_3_9,480.172,116.399,1.793
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AR6_3_10,223.946,66.69,4.161
1,19/1/2022,AR6,Hot,_1191966,3,AR6_3,A. hyacinthus,11,AhyaMartin12,Martin12,Martin,AR6_3_11,284.538,80.754,3.491
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,1,AhyaPalms5,Palms5,Palms,AR6_5_1,291.961,68.934,4.179
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AR6_5_2,242.125,78.355,3.738
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,4,AhyaMartin3,Martin3,Martin,AR6_5_4,185.806,90.984,3.147
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,5,AhyaArlington8,Arlington8,Arlington,AR6_5_5,288.055,97.459,2.844
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,6,AhyaPalms6,Palms6,Palms,AR6_5_6,287.566,76.561,3.822
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,7,AhyaWood17,Wood17,Wood,AR6_5_7,261.281,92.574,3.073
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AR6_5_8,223.787,83.7,3.488
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,9,AhyaMartin17,Martin17,Martin,AR6_5_9,287.444,105.268,2.479
1,19/1/2022,AR6,Hot,_1191968,5,AR6_5,A. hyacinthus,10,AhyaMartin11,Martin11,Martin,AR6_5_10,280.778,65.634,4.333
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,1,AhyaMartin17,Martin17,Martin,AC1_1_1,396.566,101.764,2.966
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,2,AhyaPalms5,Palms5,Palms,AC1_1_2,389.607,67.804,4.543
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC1_1_3,310.629,82.159,3.876
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,4,AhyaMartin11,Martin11,Martin,AC1_1_4,207.891,82.127,3.878
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,5,AhyaArlington9,Arlington9,Arlington,AC1_1_5,261.39,99.793,3.057
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,6,AhyaArlington1,Arlington1,Arlington,AC1_1_6,355.386,78.412,4.05
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,7,AhyaWood17,Wood17,Wood,AC1_1_7,200.212,85.187,3.736
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,9,AhyaPalms3,Palms3,Palms,AC1_1_9,223.958,73.045,4.3
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,10,AhyaArlington6,Arlington6,Arlington,AC1_1_10,232.7,76.695,4.13
3,25/1/2022,AC1,Ambient,_1252183,1,,A. hyacinthus,11,AhyaDavies18,Davies18,Davies,AC1_1_11,381.916,64.708,4.687
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,1,AhyaDavies15,Davies15,Davies,AC1_3_1,377.289,,4.152
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,3,AhyaDavies14,Davies14,Davies,AC1_3_3,322.227,,3.501
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,4,AhyaArlington10,Arlington10,Arlington,AC1_3_4,369.035,,3.571
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,5,AhyaDavies9,Davies9,Davies,AC1_3_5,333.642,,3.341
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,6,AhyaWood16,Wood16,Wood,AC1_3_6,305.94,,3.36
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,7,AhyaMartin3,Martin3,Martin,AC1_3_7,260.853,,3.857
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,8,AhyaPalms6,Palms6,Palms,AC1_3_8,332.336,,4.728
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,10,AhyaWood8,Wood8,Wood,AC1_3_10,144.589,,4.325
3,25/1/2022,AC1,Ambient,_1252185,3,,A. hyacinthus,11,AhyaPalms4,Palms4,Palms,AC1_3_11,204.192,,4.776
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,1,AhyaMartin12,Martin12,Martin,AC1_5_1,388.875,NA,5.255
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC1_5_2,325.78,NA,3.882
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,3,AhyaWood7A,Wood7A,Wood,AC1_5_3,150.925,NA,4.043
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,4,AhyaPalms10,Palms10,Palms,AC1_5_4,196.586,NA,3.333
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,5,AhyaArlington11,Arlington11,Arlington,AC1_5_5,340.687,NA,3.614
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,7,AhyaDavies16,Davies16,Davies,AC1_5_7,226.254,NA,3.596
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,8,AhyaDavies12,Davies12,Davies,AC1_5_8,258.656,NA,3.512
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC1_5_10,161.376,NA,3.927
3,25/1/2022,AC1,Ambient,_1252186,5,,A. hyacinthus,11,AhyaMartin13,Martin13,Martin,AC1_5_11,366.203,NA,4.289
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,2,AhyaDavies16,Davies16,Davies,AC2_1_2,520.864,82.41,3.866
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,3,AhyaMartin17,Martin17,Martin,AC2_1_3,371.563,105.221,2.828
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AC2_1_4,156.346,84.338,3.778
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC2_1_5,298.933,110.655,2.58
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,6,AhyaArlington6,Arlington6,Arlington,AC2_1_6,155.528,116.828,2.299
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,7,AhyaDavies14,Davies14,Davies,AC2_1_7,340.845,97.045,3.2
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,8,AhyaArlington9,Arlington9,Arlington,AC2_1_8,348.525,80.777,3.941
3,25/1/2022,AC2,Ambient,_1252177,1,,A. hyacinthus,11,AhyaArlington1,Arlington1,Arlington,AC2_1_11,300.8,70.995,4.386
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,1,AhyaDavies15,Davies15,Davies,AC2_3_1,257.386,66.134,4.601
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,3,AhyaMartin11,Martin11,Martin,AC2_3_3,132.649,90.516,3.494
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,4,AhyaMart3,Martin3,Martin,AC2_3_4,177.797,82.101,3.876
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,6,AhyaDavies12,Davies12,Davies,AC2_3_6,458.807,110.304,2.596
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,7,AhyaDavies18,Davies18,Davies,AC2_3_7,427.992,94.137,3.33
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,8,AhyaMartin13,Martin13,Martin,AC2_3_8,349.062,81.225,3.916
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,9,AhyaWood7A,Wood7A,Wood,AC2_3_9,109.22,121.594,2.084
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,10,AhyaPalms6,Palms6,Palms,AC2_3_10,263.442,75.429,4.179
3,25/1/2022,AC2,Ambient,_1252179,3,,A. hyacinthus,11,AhyaPalms3,Palms3,Palms,AC2_3_11,255.396,59.305,4.911
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,1,AhyaWood17,Wood17,Wood,AC2_5_1,465.729,86.843,3.647
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,2,AhyaArlington8,Arlington8,Arlington,AC2_5_2,284.88,84.321,3.764
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AC2_5_3,230.405,84.012,3.778
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,4,AhyaMartin12,Martin12,Martin,AC2_5_4,312.13,91.53,3.429
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,5,AhyaPalms16,Palms16,Palms,AC2_5_5,248.058,84.558,3.753
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,6,AhyaArlington10,Arlington10,Arlington,AC2_5_6,195.524,103.578,2.87
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,7,AhyaDavies9,Davies9,Davies,AC2_5_7,302.827,109.812,2.58
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AC2_5_8,265.981,80.506,3.941
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,9,AhyaPalms5,Palms5,Palms,AC2_5_9,365.007,80.152,3.958
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,10,AhyaWood5A,Wood5A,Wood,AC2_5_10,299.458,88.394,3.575
3,25/1/2022,AC2,Ambient,_1252181,5,,A. hyacinthus,11,AhyaPalms4,Palms4,Palms,AC2_5_11,290.826,65.574,4.635
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,1,AhyaWood17,Wood17,Wood,AC3_1_1,219.331,74.407,4.26
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,2,AhyaMartin13,Martin13,Martin,AC3_1_2,379.608,78.295,4.083
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC3_1_3,244.115,144.989,1.045
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC3_1_5,175.453,95.712,3.289
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,6,AhyaArlington1,Arlington1,Arlington,AC3_1_6,211.334,90.357,3.533
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,7,AhyaPalms5,Palms5,Palms,AC3_1_7,247.936,90.499,3.527
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,8,AhyaMartin11,Martin11,Martin,AC3_1_8,139.51,93.683,3.382
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC3_1_10,144.235,80.455,3.984
3,25/1/2022,AC3,Ambient,_1252153,1,,A. hyacinthus,11,AhyaArlington10,Arlington10,Arlington,AC3_1_11,358.17,94.687,3.336
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,1,AhyaDavies12,Davies12,Davies,AC3_3_1,270.523,91.998,3.478
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC3_3_2,244.115,83.777,3.849
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,4,AhyaMartin17,Martin17,Martin,AC3_3_4,298.322,128.841,1.811
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,5,AhyaWood7A,Wood7A,Wood,AC3_3_5,123.431,102.393,3.007
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,6,AhyaPalms3,Palms3,Palms,AC3_3_6,414.843,85.39,3.776
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,7,AhyaPalms4,Palms4,Palms,AC3_3_7,229.709,81.567,3.949
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC3_3_8,249.328,88.757,3.624
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,9,AhyaDavies18,Davies18,Davies,AC3_3_9,379.254,99.842,3.123
3,25/1/2022,AC3,Ambient,_1252155,3,,A. hyacinthus,11,AhyaDavies15,Davies15,Davies,AC3_3_11,270.974,72.687,4.351
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AC3_5_1,182.644,69.631,4.519
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,2,AhyaArlington6,Arlington6,Arlington,AC3_5_2,255.457,77.468,4.157
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,3,AhyaArlington9,Arlington9,Arlington,AC3_5_3,190.995,96.706,3.268
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,4,AhyaDavies16,Davies16,Davies,AC3_5_4,221.553,88.707,3.637
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,5,AhyaWood8,Wood8,Wood,AC3_5_5,129.206,85.495,3.786
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC3_5_6,258.326,94.17,3.385
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,7,AhyaPalms10,Palms10,Palms,AC3_5_7,252.441,77.208,4.169
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,9,AhyaArlington11,Arlington11,Arlington,AC3_5_9,173.621,89.379,3.606
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,10,AhyaDavies14,Davies14,Davies,AC3_5_10,363.297,96.331,3.285
3,25/1/2022,AC3,Ambient,_1252157,5,,A. hyacinthus,11,AhyaPalms6,Palms6,Palms,AC3_5_11,282.609,81.795,3.957
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,1,AhyaWood7A,Wood7A,Wood,AC4_1_1,181.679,73.278,4.376
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,2,AhyaArlington11,Arlington11,Arlington,AC4_1_2,252.1,67.577,4.638
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,3,AhyaDavies12,Davies12,Davies,AC4_1_3,324.595,96.679,3.299
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,5,AhyaPalms3,Palms3,Palms,AC4_1_5,306.636,79.341,4.097
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AC4_1_6,315.097,89.814,3.615
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,7,AhyaPalms6,Palms6,Palms,AC4_1_7,296.186,68.873,4.578
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,8,AhyaArlington1,Arlington1,Arlington,AC4_1_8,161.388,80.322,4.051
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,9,AhyaWood8,Wood8,Wood,AC4_1_9,260.988,84.036,3.88
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,10,AhyaPalms5,Palms5,Palms,AC4_1_10,209.723,69.901,4.531
3,25/1/2022,AC4,Ambient,_1252159,1,,A. hyacinthus,11,AhyaPalms16,Palms16,Palms,AC4_1_11,144.076,66.146,4.704
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,1,AhyaMartin3,Martin3,Martin,AC4_3_1,278.361,71.357,4.44
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,3,AhyaDavies18,Davies18,Davies,AC4_3_3,524.783,97.044,3.262
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,4,AhyaDavies14,Davies14,Davies,AC4_3_4,336.816,93.918,3.405
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,5,AhyaWood16,Wood16,Wood,AC4_3_5,198.027,88.13,3.67
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,6,AhyaArlington9,Arlington9,Arlington,AC4_3_6,259.437,97.831,3.226
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,7,AhyaWood5A,Wood5A,Wood,AC4_3_7,314.389,89.992,3.585
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,8,AhyaPalms10,Palms10,Palms,AC4_3_8,159.532,76.009,4.226
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,9,AhyaArlington6,Arlington6,Arlington,AC4_3_9,190.995,76.285,4.214
3,25/1/2022,AC4,Ambient,_1252161,3,,A. hyacinthus,10,AhyaArlington10,Arlington10,Arlington,AC4_3_10,135.115,102.043,3.032
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,1,AhyaMartin13,Martin13,Martin,AC4_5_1,310.69,70.797,4.841
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,3,AhyaArlington8,Arlington8,Arlington,AC4_5_3,265.957,84.955,4.144
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,4,AhyaDavies9,Davies9,Davies,AC4_5_4,383.686,93.299,3.733
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,6,AhyaPalms4,Palms4,Palms,AC4_5_6,208.319,83.23,4.229
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,7,AhyaDavies15,Davies15,Davies,AC4_5_7,365.336,75.498,4.61
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC4_5_8,283.476,80.055,4.385
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,9,AhyaDavies16,Davies16,Davies,AC4_5_9,324.876,84.198,4.181
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,10,AhyaMartin17,Martin17,Martin,AC4_5_10,142.477,92.852,3.755
3,25/1/2022,AC4,Ambient,_1252163,5,,A. hyacinthus,11,AhyaMartin11,Martin11,Martin,AC4_5_11,288.055,75.52,4.608
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,1,AhyaPalms16,Palms16,Palms,AC5_1_1,280.558,63.412,5.811
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,3,AhyaDavies15,Davies15,Davies,AC5_1_3,252.722,74.689,5.229
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,4,AhyaArlington10,Arlington10,Arlington,AC5_1_4,209.418,88.149,4.53
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,5,AhyaMartin3,Martin3,Martin,AC5_1_5,204.668,79.064,5.002
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,6,AhyaWood17,Wood17,Wood,AC5_1_6,300.495,87.119,4.585
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,7,AhyaPalms6,Palms6,Palms,AC5_1_7,370.024,62.935,5.836
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,8,AhyaPalms5,Palms5,Palms,AC5_1_8,152.451,64.441,5.758
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,10,AhyaDavies18,Davies18,Davies,AC5_1_10,309.383,63.572,5.802
3,25/1/2022,AC5,Ambient,_1252165,1,,A. hyacinthus,11,AhyaDavies12,Davies12,Davies,AC5_1_11,266.836,70.71,5.434
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,1,AhyaPalms3,Palms3,Palms,AC5_3_1,363.932,84.958,5.942
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,2,AhyaMartin11,Martin11,Martin,AC5_3_2,237.974,71.586,6.798
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,3,AhyaArlington1,Arlington1,Arlington,AC5_3_3,284.013,65.2,7.207
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,5,AhyaArlington6,Arlington6,Arlington,AC5_3_5,176.417,87.172,5.801
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC5_3_6,289.166,77.152,6.442
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,8,AhyaWood5A,Wood5A,Wood,AC5_3_8,287.053,78.787,6.337
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC5_3_9,253.528,63.424,7.321
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,10,AhyaPalms10,Palms10,Palms,AC5_3_10,100.478,65.271,7.202
3,25/1/2022,AC5,Ambient,_1252167,3,,A. hyacinthus,11,AhyaWood8,Wood8,Wood,AC5_3_11,338.159,50.653,8.138
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,2,AhyaArlington8,Arlington8,Arlington,AC5_5_2,112.004,106.108,2.673
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,3,AhyaWood16,Wood16,Wood,AC5_5_3,138.277,85.993,3.625
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,4,AhyaMartin17,Martin17,Martin,AC5_5_4,331.896,107.891,2.589
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,5,AhyaArlington9,Arlington9,Arlington,AC5_5_5,176.173,100.412,2.943
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,6,AhyaArlington11,Arlington11,Arlington,AC5_5_6,161.852,83.314,3.751
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,7,AhyaDavies16,Davies16,Davies,AC5_5_7,223.836,82.336,3.798
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,8,AhyaMartin12,Martin12,Martin,AC5_5_8,164.99,83.309,3.752
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,9,AhyaPalms4,Palms4,Palms,AC5_5_9,165.112,72.646,4.256
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,10,AhyaWood7A,Wood7A,Wood,AC5_5_10,109.794,84.743,3.684
3,25/1/2022,AC5,Ambient,_1252169,5,,A. hyacinthus,11,AhyaDavies14,Davies14,Davies,AC5_5_11,276.529,75.816,4.106
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,1,AhyaPalms6,Palms6,Palms,AC6_1_1,270.095,50.866,5.331
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,2,AhyaWood5A,Wood5A,Wood,AC6_1_2,151.658,82.62,3.89
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,3,AhyaPalms4,Palms4,Palms,AC6_1_3,296.027,74.228,4.271
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,4,AhyaWood8,Wood8,Wood,AC6_1_4,234.568,90.976,3.511
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,5,AhyaMartin12,Martin12,Martin,AC6_1_5,262.526,80.445,3.989
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,6,AhyaWood7A,Wood7A,Wood,AC6_1_6,104.593,94.127,3.368
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,8,AhyaWood17,Wood17,Wood,AC6_1_8,225.753,83.695,3.842
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,9,AhyaMartin13,Martin13,Martin,AC6_1_9,401.462,77.54,4.121
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,10,AhyaArlington6,Arlington6,Arlington,AC6_1_10,172.034,74.536,4.257
3,25/1/2022,AC6,Ambient,_1252171,1,,A. hyacinthus,11,AhyaArlington8,Arlington8,Arlington,AC6_1_11,262.514,62.072,4.823
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,2,AhyaArlington1,Arlington1,Arlington,AC6_3_2,400.095,68.198,4.542
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,3,AhyaArlington11,Arlington11,Arlington,AC6_3_3,244.957,81.449,3.931
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,4,AhyaPalms5,Palms5,Palms,AC6_3_4,154.881,84.745,3.779
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,6,AhyaDavies9,Davies9,Davies,AC6_3_6,217.964,100.811,3.037
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,7,AhyaMartin11,Martin11,Martin,AC6_3_7,216.34,73.937,4.278
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,8,AhyaDavies14,Davies14,Davies,AC6_3_8,393.368,93.152,3.391
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,9,AhyaArlington9,Arlington9,Arlington,AC6_3_9,147.275,87.615,3.646
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,10,AhyaPalms3,Palms3,Palms,AC6_3_10,173.109,65.702,4.658
3,25/1/2022,AC6,Ambient,_1252173,3,,A. hyacinthus,11,AhyaDavies16,Davies16,Davies,AC6_3_11,240.33,78.344,4.074
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,1,AhyaMartin17,Martin17,Martin,AC6_5_1,293.988,92.894,3.364
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,2,AhyaPalms10,Palms10,Palms,AC6_5_2,231.064,67.953,4.529
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,4,AhyaDavies12,Davies12,Davies,AC6_5_4,167.395,89.239,3.535
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,5,AhyaArlington10,Arlington10,Arlington,AC6_5_5,239.012,141.593,1.09
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,6,AhyaDavies18,Davies18,Davies,AC6_5_6,281.364,115.142,2.325
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,7,AhyaWood16,Wood16,Wood,AC6_5_7,231.882,84.344,3.763
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,8,AhyaDavies15,Davies15,Davies,AC6_5_8,111.405,77.109,4.101
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,10,AhyaPalms16,Palms16,Palms,AC6_5_10,196.708,77.565,4.08
3,25/1/2022,AC6,Ambient,_1252175,5,,A. hyacinthus,11,AhyaMartin3,Martin3,Martin,AC6_5_11,217.671,69.593,4.452
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,1,AhyaPalms4,Palms4,Palms,AR1_1_1,192.789,77.286,4.071
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,2,AhyaDavies16,Davies16,Davies,AR1_1_2,332.202,125.008,1.791
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,3,AhyaPalms16,Palms16,Palms,AR1_1_3,248.437,106.935,2.655
3,25/1/2022,AR1,Hot,_1252189,1,AR1_1,A. hyacinthus,4,AhyaArlington11,Arlington11,Arlington,AR1_1_4,230.246,89.936,3.467
