No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,CrossType,Percent_Survival_atend,Cumulative.hrs,BroadMom,BroadDad,crosstype,crosstype2,Survival
7,14,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,15,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,16,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,17,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,18,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,19,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,20,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
7,21,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,D,21,20,1,IndivCross,95.23809524,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,0
8,1,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,2,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,3,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,4,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,5,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,6,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,7,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,8,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,9,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,10,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,11,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,12,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,13,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,14,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,15,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,16,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,17,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,18,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,19,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
8,20,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,1,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,2,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,3,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,4,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,5,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,6,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,7,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,8,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,9,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,10,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,11,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,12,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,13,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,14,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,15,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,16,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,17,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,18,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,19,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
9,20,2,44539,2021,8:00,Ambient,27.5C,C59,Arlington6 x Davies12,ArlingtonxDavies,H.F.77,Arlington6,Davies12,A. hyacinthus larvae,62,F,20,19,1,IndivCross,95,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,0
10,1,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,2,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,3,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,4,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,5,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,6,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,7,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,8,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,9,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,10,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,11,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,12,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,13,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,14,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,15,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,16,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,17,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,18,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
10,19,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,0
10,20,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,0
10,21,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,D,21,18,3,IndivCross,85.71428571,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,0
11,1,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,2,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,3,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,4,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,5,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,6,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,7,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,8,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,9,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,10,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,11,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,12,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,13,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,14,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,15,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,16,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,17,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,18,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,19,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
11,20,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,E,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,1,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,2,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,3,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,4,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,5,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,6,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,7,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,8,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,9,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,10,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,11,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,12,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,13,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,14,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
12,15,2,44539,2021,8:00,Ambient,27.5C,C64,Arlington8 x Davies15,ArlingtonxDavies,H.F.29,Arlington8,Davies15,A. hyacinthus larvae,56,F,20,20,0,IndivCross,100,40,Arlington,Davies,ArlingtonxDavies,ARLxDAV,1
