Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM,Symbionts
7,Hot,3,8,Jewell,Goniastrea,Gon.Jew.7,7,Gon.Jew.7.7,3,1,1,1.775,NA,No symbiont
7,Hot,3,10,Switzer,Goniastrea,Gon.Swi.5,9,Gon.Swi.5.9,3,1,6,3.2,NA,No symbiont
7,Hot,3,11,Parke,Goniastrea,Gon.Par.3,11,Gon.Par.3.11,3,1,6,3.594,NA,No symbiont
7,Hot,4,1,Parke,Tenuis,Ten.Par.5,11,Ten.Par.5.11,3,1,4,3.446,NA,No symbiont
7,Hot,4,2,Davies,Hyacinthus,Hya.Dav.3,19,Hya.Dav.3.19,3,0,NA,NA,NA,No symbiont
7,Hot,4,3,Parke,Goniastrea,Gon.Par.6,11,Gon.Par.6.11,3,1,6,3.551,NA,No symbiont
7,Hot,4,4,Palms,Tenuis,Ten.Pal.1,12,Ten.Pal.1.12,3,1,5,2.858,NA,No symbiont
7,Hot,4,5,Davies,Tenuis,Ten.Dav.10,11,Ten.Dav.10.11,3,1,1,4.354,NA,No symbiont
7,Hot,4,6,Parke,Goniastrea,Gon.Par.2,11,Gon.Par.2.11,3,1,3,2.198,NA,No symbiont
7,Hot,4,7,Parke,Tenuis,Ten.Par.5,12,Ten.Par.5.12,3,1,5,3.56,NA,No symbiont
7,Hot,4,8,Davies,Tenuis,Ten.Dav.D1,11,Ten.Dav.D1.11,3,0,NA,NA,NA,No symbiont
7,Hot,4,9,Switzer,Hyacinthus,Hya.Swi.2,11,Hya.Swi.2.11,3,1,5,3.145,NA,No symbiont
7,Hot,4,10,Switzer,Goniastrea,Gon.Swi.7,13,Gon.Swi.7.13,3,1,3,2.196,NA,No symbiont
7,Hot,4,11,Davies,Tenuis,Ten.Dav.12,7,Ten.Dav.12.7,3,0,NA,NA,NA,No symbiont
7,Hot,5,1,Parke,Goniastrea,Gon.Par.8,16,Gon.Par.8.16,3,1,6,2.786,NA,No symbiont
7,Hot,5,2,Jewell,Hyacinthus,Hya.Jew.3,11,Hya.Jew.3.11,3,0,NA,NA,NA,No symbiont
7,Hot,5,3,Jewell,Hyacinthus,Hya.Jew.3,12,Hya.Jew.3.12,3,0,NA,NA,NA,No symbiont
7,Hot,5,4,Davies,Hyacinthus,Hya.Dav.11,11,Hya.Dav.11.11,3,0,NA,NA,NA,No symbiont
7,Hot,5,5,Parke,Goniastrea,Gon.Par.7,11,Gon.Par.7.11,3,1,4,3.07,NA,No symbiont
7,Hot,5,6,Switzer,Goniastrea,Gon.Swi.10,11,Gon.Swi.10.11,3,1,6,3.107,NA,No symbiont
7,Hot,5,7,Davies,Hyacinthus,Hya.Dav.4,11,Hya.Dav.4.11,3,1,1,4.23,NA,No symbiont
7,Hot,5,8,Jewell,Goniastrea,Gon.Jew.11,11,Gon.Jew.11.11,3,1,1,2.705,NA,No symbiont
7,Hot,5,9,Davies,Tenuis,Ten.Dav.1,11,Ten.Dav.1.11,3,1,5,4.457,NA,No symbiont
7,Hot,5,10,Jewell,Tenuis,Ten.Jew.6,12,Ten.Jew.6.12,3,0,NA,NA,NA,No symbiont
7,Hot,5,11,Jewell,Goniastrea,Gon.Jew.10,12,Gon.Jew.10.12,3,1,2,1.662,NA,No symbiont
7,Hot,6,2,Parke,Goniastrea,Gon.Par.7,12,Gon.Par.7.12,3,1,5,3.513,NA,No symbiont
7,Hot,6,4,Davies,Tenuis,Ten.Dav.10,12,Ten.Dav.10.12,3,1,1,2.092,NA,No symbiont
7,Hot,6,5,Davies,Tenuis,Ten.Dav.1,12,Ten.Dav.1.12,3,1,4,2.925,NA,No symbiont
7,Hot,6,6,Parke,Tenuis,Ten.Par.2,22,Ten.Par.2.22,3,1,2,4.86,NA,No symbiont
7,Hot,6,7,Jewell,Goniastrea,Gon.Jew.6,7,Gon.Jew.6.7,3,1,3,1.944,NA,No symbiont
7,Hot,6,8,Davies,Tenuis,Ten.Dav.9,11,Ten.Dav.9.11,3,1,5,3.691,NA,No symbiont
7,Hot,6,9,Davies,Tenuis,Ten.Dav.9,12,Ten.Dav.9.12,3,1,5,2.85,NA,No symbiont
7,Hot,6,10,Jewell,Goniastrea,Gon.Jew.8,11,Gon.Jew.8.11,3,1,1,2.357,NA,No symbiont
7,Hot,6,11,Jewell,Hyacinthus,Hya.Jew.7,6,Hya.Jew.7.6,3,1,4,3.305,NA,No symbiont
9,Hot,1,1,Davies,Tenuis,Ten.Dav.12,9,Ten.Dav.12.9,3,0,NA,NA,NA,No symbiont
9,Hot,1,2,Jewell,Tenuis,Ten.Jew.6,15,Ten.Jew.6.15,3,1,4,4.774,NA,No symbiont
9,Hot,1,3,Parke,Goniastrea,Gon.Par.6,14,Gon.Par.6.14,3,1,6,2.715,NA,No symbiont
9,Hot,1,4,Parke,Goniastrea,Gon.Par.7,15,Gon.Par.7.15,3,1,4,3.753,NA,No symbiont
9,Hot,1,5,Davies,Hyacinthus,Hya.Dav.4,13,Hya.Dav.4.13,3,1,2,4.427,NA,No symbiont
9,Hot,1,6,Davies,Tenuis,Ten.Dav.13,13,Ten.Dav.13.13,3,1,2,4.757,NA,No symbiont
9,Hot,1,7,Parke,Tenuis,Ten.Par.2,13,Ten.Par.2.13,3,1,2,2.398,NA,No symbiont
9,Hot,1,8,Davies,Tenuis,Ten.Dav.6,14,Ten.Dav.6.14,3,1,4,1.991,NA,No symbiont
9,Hot,1,9,Davies,Tenuis,Ten.Dav.9,15,Ten.Dav.9.15,3,1,4,2.712,NA,No symbiont
9,Hot,1,10,Davies,Hyacinthus,Hya.Dav.12,9,Hya.Dav.12.9,3,1,4,5.613,NA,No symbiont
9,Hot,2,1,Switzer,Goniastrea,Gon.Swi.5,11,Gon.Swi.5.11,3,1,6,2.242,NA,No symbiont
9,Hot,2,2,Switzer,Goniastrea,Gon.Swi.12,13,Gon.Swi.12.13,3,1,6,2.503,NA,No symbiont
9,Hot,2,3,Jewell,Tenuis,Ten.Jew.5,15,Ten.Jew.5.15,3,0,NA,NA,NA,No symbiont
9,Hot,2,4,Jewell,Goniastrea,Gon.Jew.10,15,Gon.Jew.10.15,3,1,2,3.328,NA,No symbiont
9,Hot,2,5,Jewell,Hyacinthus,Hya.Jew.3,15,Hya.Jew.3.15,3,0,NA,NA,NA,No symbiont
9,Hot,2,6,Jewell,Goniastrea,Gon.Jew.11,14,Gon.Jew.11.14,3,1,2,4.954,NA,No symbiont
9,Hot,2,7,Davies,Tenuis,Ten.Dav.D1,13,Ten.Dav.D1.13,3,1,1,1.712,NA,No symbiont
9,Hot,2,8,Davies,Hyacinthus,Hya.Dav.11,13,Hya.Dav.11.13,3,0,NA,NA,NA,No symbiont
9,Hot,2,10,Jewell,Goniastrea,Gon.Jew.11,15,Gon.Jew.11.15,3,1,1,3.251,NA,No symbiont
9,Hot,2,11,Jewell,Goniastrea,Gon.Jew.7,9,Gon.Jew.7.9,3,1,2,1.966,NA,No symbiont
9,Hot,3,1,Davies,Hyacinthus,Hya.Dav.8,12,Hya.Dav.8.12,3,0,NA,NA,NA,No symbiont
9,Hot,3,2,Jewell,Hyacinthus,Hya.Jew.3,22,Hya.Jew.3.22,3,1,3,6.586,NA,No symbiont
9,Hot,3,3,Davies,Tenuis,Ten.Dav.1,15,Ten.Dav.1.15,3,1,4,3.13,NA,No symbiont
9,Hot,3,4,Switzer,Hyacinthus,Hya.Swi.2,13,Hya.Swi.2.13,3,1,5,3.572,NA,No symbiont
9,Hot,3,5,Davies,Tenuis,Ten.Dav.13,14,Ten.Dav.13.14,3,1,2,5.025,NA,No symbiont
9,Hot,3,6,Parke,Tenuis,Ten.Par.5,15,Ten.Par.5.15,3,1,4,5.337,NA,No symbiont
9,Hot,3,8,Parke,Goniastrea,Gon.Par.2,13,Gon.Par.2.13,3,1,5,3.351,NA,No symbiont
9,Hot,3,9,Jewell,Tenuis,Ten.Jew.5,16,Ten.Jew.5.16,3,0,NA,NA,NA,No symbiont
9,Hot,3,10,Palms,Tenuis,Ten.Pal.3,12,Ten.Pal.3.12,3,1,4,2.107,NA,No symbiont
9,Hot,4,1,Switzer,Goniastrea,Gon.Swi.10,13,Gon.Swi.10.13,3,1,6,3.507,NA,No symbiont
9,Hot,4,2,Davies,Tenuis,Ten.Dav.12,19,Ten.Dav.12.19,3,0,NA,NA,NA,No symbiont
9,Hot,4,3,Davies,Tenuis,Ten.Dav.D1,14,Ten.Dav.D1.14,3,1,3,2.088,NA,No symbiont
9,Hot,4,4,Davies,Tenuis,Ten.Dav.6,15,Ten.Dav.6.15,3,1,5,2.314,NA,No symbiont
9,Hot,4,5,Switzer,Goniastrea,Gon.Swi.12,14,Gon.Swi.12.14,3,1,6,3.306,NA,No symbiont
9,Hot,4,6,Switzer,Goniastrea,Gon.Swi.6,15,Gon.Swi.6.15,3,1,6,2.422,NA,No symbiont
9,Hot,4,7,Parke,Goniastrea,Gon.Par.2,14,Gon.Par.2.14,3,1,5,3.02,NA,No symbiont
9,Hot,4,8,Davies,Tenuis,Ten.Dav.1,16,Ten.Dav.1.16,3,1,4,2.55,NA,No symbiont
9,Hot,4,9,Davies,Hyacinthus,Hya.Dav.4,14,Hya.Dav.4.14,3,1,3,2.496,NA,No symbiont
9,Hot,4,10,Parke,Goniastrea,Gon.Par.3,14,Gon.Par.3.14,3,1,6,3.248,NA,No symbiont
9,Hot,4,11,Switzer,Goniastrea,Gon.Swi.11,15,Gon.Swi.11.15,3,1,6,3.925,NA,No symbiont
9,Hot,5,1,Switzer,Goniastrea,Gon.Swi.7,16,Gon.Swi.7.16,3,1,6,2.111,NA,No symbiont
9,Hot,5,2,Jewell,Goniastrea,Gon.Jew.6,9,Gon.Jew.6.9,3,1,6,2.742,NA,No symbiont
9,Hot,5,3,Jewell,Tenuis,Ten.Jew.7,15,Ten.Jew.7.15,3,1,4,2.122,NA,No symbiont
9,Hot,5,4,Parke,Goniastrea,Gon.Par.7,16,Gon.Par.7.16,3,1,5,2.181,NA,No symbiont
9,Hot,5,5,Jewell,Tenuis,Ten.Jew.7,16,Ten.Jew.7.16,3,1,5,4,NA,No symbiont
9,Hot,5,6,Parke,Tenuis,Ten.Par.2,14,Ten.Par.2.14,3,1,2,2.003,NA,No symbiont
9,Hot,5,7,Parke,Goniastrea,Gon.Par.6,15,Gon.Par.6.15,3,1,6,3.204,NA,No symbiont
9,Hot,5,8,Jewell,Tenuis,Ten.Jew.6,16,Ten.Jew.6.16,3,0,NA,NA,NA,No symbiont
9,Hot,5,9,Jewell,Goniastrea,Gon.Jew.8,13,Gon.Jew.8.13,3,1,2,1.129,NA,No symbiont
9,Hot,5,10,Parke,Goniastrea,Gon.Par.8,18,Gon.Par.8.18,3,1,4,1.985,NA,No symbiont
9,Hot,6,1,Davies,Tenuis,Ten.Dav.10,15,Ten.Dav.10.15,3,1,1,2.676,NA,No symbiont
9,Hot,6,2,Jewell,Goniastrea,Gon.Jew.10,16,Gon.Jew.10.16,3,1,3,1.976,NA,No symbiont
9,Hot,6,3,Davies,Hyacinthus,Hya.Dav.12,10,Hya.Dav.12.10,3,1,4,5.938,NA,No symbiont
9,Hot,6,4,Jewell,Goniastrea,Gon.Jew.8,14,Gon.Jew.8.14,3,1,1,1.722,NA,No symbiont
9,Hot,6,5,Jewell,Hyacinthus,Hya.Jew.7,8,Hya.Jew.7.8,3,1,3,3.769,NA,No symbiont
9,Hot,6,6,Switzer,Goniastrea,Gon.Swi.11,16,Gon.Swi.11.16,3,1,5,2.279,NA,No symbiont
9,Hot,6,8,Palms,Tenuis,Ten.Pal.1,15,Ten.Pal.1.15,3,1,6,3.053,NA,No symbiont
9,Hot,6,9,Switzer,Goniastrea,Gon.Swi.6,16,Gon.Swi.6.16,3,1,5,2.775,NA,No symbiont
9,Hot,6,10,Davies,Hyacinthus,Hya.Dav.3,12,Hya.Dav.3.12,3,0,NA,NA,NA,No symbiont
9,Hot,6,11,Palms,Tenuis,Ten.Pal.1,16,Ten.Pal.1.16,3,1,6,2.665,NA,No symbiont
12,Hot,1,1,Davies,Tenuis,Ten.Dav.13,19,Ten.Dav.13.19,3,1,2,4.967,NA,No symbiont
12,Hot,1,2,Switzer,Goniastrea,Gon.Swi.6,20,Gon.Swi.6.20,3,1,6,1.965,NA,No symbiont
12,Hot,1,3,Davies,Hyacinthus,Hya.Dav.12,14,Hya.Dav.12.14,3,1,3,3.106,NA,No symbiont
12,Hot,1,4,Jewell,Tenuis,Ten.Jew.6,20,Ten.Jew.6.20,3,1,3,1.748,NA,No symbiont
12,Hot,1,5,Jewell,Goniastrea,Gon.Jew.11,20,Gon.Jew.11.20,3,1,2,4.217,NA,No symbiont
12,Hot,1,6,Parke,Tenuis,Ten.Par.2,19,Ten.Par.2.19,3,0,NA,NA,NA,No symbiont
12,Hot,1,7,Davies,Tenuis,Ten.Dav.1,20,Ten.Dav.1.20,3,1,1,4.036,NA,No symbiont
12,Hot,1,8,Jewell,Goniastrea,Gon.Jew.7,19,Gon.Jew.7.20,3,1,1,2.144,NA,No symbiont
12,Hot,1,9,Davies,Tenuis,Ten.Dav.D1,18,Ten.Dav.D1.18,3,1,1,1.464,NA,No symbiont
12,Hot,1,10,Davies,Hyacinthus,Hya.Dav.3,17,Hya.Dav.3.17,3,0,NA,NA,NA,No symbiont
12,Hot,2,1,Jewell,Goniastrea,Gon.Jew.10,19,Gon.Jew.10.19,3,1,1,2.126,NA,No symbiont
12,Hot,2,2,Palms,Tenuis,Ten.Pal.3,17,Ten.Pal.3.17,3,1,4,1.254,NA,No symbiont
12,Hot,2,3,Davies,Tenuis,Ten.Dav.9,19,Ten.Dav.9.19,3,1,4,1.65,NA,No symbiont
12,Hot,2,4,Switzer,Goniastrea,Gon.Swi.7,19,Gon.Swi.7.19,3,1,5,1.987,NA,No symbiont
12,Hot,2,6,Davies,Tenuis,Ten.Dav.10,19,Ten.Dav.10.19,3,1,1,3.192,NA,No symbiont
12,Hot,2,7,Switzer,Hyacinthus,Hya.Swi.2,18,Hya.Swi.2.18,3,1,2,1.79,NA,No symbiont
12,Hot,2,8,Jewell,Tenuis,Ten.Jew.7,19,Ten.Jew.7.19,3,1,5,3.012,NA,No symbiont
12,Hot,2,9,Jewell,Goniastrea,Gon.Jew.10,20,Gon.Jew.10.20,3,1,3,2.078,NA,No symbiont
12,Hot,2,10,Parke,Goniastrea,Gon.Par.6,18,Gon.Par.6.18,3,1,6,2.037,NA,No symbiont
12,Hot,2,11,Parke,Goniastrea,Gon.Par.6,19,Gon.Par.6.19,3,1,6,3.407,NA,No symbiont
12,Hot,3,1,Jewell,Goniastrea,Gon.Jew.7,12,Gon.Jew.7.12,3,1,1,2.033,NA,No symbiont
12,Hot,3,2,Davies,Tenuis,Ten.Dav.9,20,Ten.Dav.9.20,3,1,5,2.695,NA,No symbiont
12,Hot,3,3,Switzer,Goniastrea,Gon.Swi.12,19,Gon.Swi.12.19,3,1,6,3.268,NA,No symbiont
12,Hot,3,6,Parke,Tenuis,Ten.Par.5,20,Ten.Par.5.20,3,1,4,4.007,NA,No symbiont
12,Hot,3,7,Switzer,Goniastrea,Gon.Swi.11,20,Gon.Swi.11.20,3,1,5,2.357,NA,No symbiont
12,Hot,3,8,Switzer,Goniastrea,Gon.Swi.12,20,Gon.Swi.12.20,3,1,6,2.86,NA,No symbiont
12,Hot,3,9,Davies,Hyacinthus,Hya.Dav.11,18,Hya.Dav.11.18,3,0,NA,NA,NA,No symbiont
12,Hot,3,10,Davies,Tenuis,Ten.Dav.10,20,Ten.Dav.10.20,3,1,1,6.044,NA,No symbiont
12,Hot,3,11,Parke,Goniastrea,Gon.Par.8,20,Gon.Par.8.20,3,1,4,2.017,NA,No symbiont
12,Hot,4,2,Jewell,Goniastrea,Gon.Jew.8,19,Gon.Jew.8.19,3,1,2,2.39,NA,No symbiont
12,Hot,4,3,Parke,Tenuis,Ten.Par.5,22,Ten.Par.5.22,3,1,5,3.618,NA,No symbiont
12,Hot,4,4,Davies,Hyacinthus,Hya.Dav.4,18,Hya.Dav.4.18,3,1,1,2.717,NA,No symbiont
12,Hot,4,5,Switzer,Goniastrea,Gon.Swi.10,18,Gon.Swi.10.18,3,1,6,2.166,NA,No symbiont
12,Hot,4,6,Switzer,Hyacinthus,Hya.Swi.2,19,Hya.Swi.2.19,3,1,5,6.058,NA,No symbiont
12,Hot,4,7,Davies,Hyacinthus,Hya.Dav.2,5,Hya.Dav.2.5,3,0,NA,NA,NA,No symbiont
12,Hot,4,8,Palms,Tenuis,Ten.Pal.1,20,Ten.Pal.1.20,3,1,4,3.94,NA,No symbiont
12,Hot,4,9,Switzer,Goniastrea,Gon.Swi.7,20,Gon.Swi.7.20,3,1,3,1.832,NA,No symbiont
12,Hot,4,10,Jewell,Goniastrea,Gon.Jew.6,12,Gon.Jew.6.12,3,1,2,2.619,NA,No symbiont
12,Hot,4,11,Jewell,Hyacinthus,Hya.Jew.7,11,Hya.Jew.7.11,3,0,NA,NA,NA,No symbiont
12,Hot,5,1,Switzer,Goniastrea,Gon.Swi.5,14,Gon.Swi.5.14,3,1,6,2.199,NA,No symbiont
12,Hot,5,3,Parke,Goniastrea,Gon.Par.2,19,Gon.Par.2.19,3,1,3,2.805,NA,No symbiont
12,Hot,5,6,Davies,Tenuis,Ten.Dav.6,20,Ten.Dav.6.20,3,1,3,4.886,NA,No symbiont
12,Hot,5,7,Parke,Goniastrea,Gon.Par.3,19,Gon.Par.3.19,3,1,4,1.704,NA,No symbiont
12,Hot,5,9,Jewell,Tenuis,Ten.Jew.5,20,Ten.Jew.5.20,3,0,NA,NA,NA,No symbiont
12,Hot,5,10,Switzer,Goniastrea,Gon.Swi.10,19,Gon.Swi.10.19,3,1,6,3.995,NA,No symbiont
12,Hot,6,1,Parke,Goniastrea,Gon.Par.7,20,Gon.Par.7.20,3,1,5,2.035,NA,No symbiont
12,Hot,6,2,Parke,Tenuis,Ten.Par.2,20,Ten.Par.2.20,3,1,1,2.765,NA,No symbiont
12,Hot,6,3,Davies,Tenuis,Ten.Dav.D1,19,Ten.Dav.D1.19,3,0,NA,NA,NA,No symbiont
12,Hot,6,4,Davies,Hyacinthus,Hya.Dav.12,15,Hya.Dav.12.15,3,0,NA,NA,NA,No symbiont
12,Hot,6,5,Davies,Tenuis,Ten.Dav.12,12,Ten.Dav.12.12,3,0,NA,NA,NA,No symbiont
12,Hot,6,6,Parke,Goniastrea,Gon.Par.2,20,Gon.Par.2.20,3,1,4,2.923,NA,No symbiont
12,Hot,6,7,Davies,Hyacinthus,Hya.Dav.11,19,Hya.Dav.11.19,3,0,NA,NA,NA,No symbiont
12,Hot,6,8,Davies,Tenuis,Ten.Dav.13,20,Ten.Dav.13.20,3,1,2,4.409,NA,No symbiont
12,Hot,6,9,Davies,Hyacinthus,Hya.Dav.3,18,Hya.Dav.3.18,3,0,NA,NA,NA,No symbiont
12,Hot,6,10,Jewell,Goniastrea,Gon.Jew.8,20,Gon.Jew.8.20,3,1,2,2.396,NA,No symbiont
12,Hot,6,11,Davies,Hyacinthus,Hya.Dav.4,19,Hya.Dav.4.19,3,0,NA,NA,NA,No symbiont
