,Treatment,Temp,IndID,popcross,Tank,Cassette,Plate.Slide,T0,T6,Grey_change
309,D1,AMB,10.424.2978.8,DAVxDAV,10,424,2978,132.543,92.457,-40.086
310,D1,AMB,10.424.2978.9,DAVxDAV,10,424,2978,112.261,79.578,-32.682
311,D1,AMB,10.424.3144.1,JEWxDAV,10,424,3144,106.682,68.344,-38.338
312,D1,AMB,10.424.3144.2,JEWxDAV,10,424,3144,126.618,90.415,-36.203
313,D1,AMB,10.487.1278.1,JEWxDAV,10,487,1278,105.562,89.735,-15.827
314,D1,AMB,10.487.1278.2,JEWxDAV,10,487,1278,100.155,93.134,-7.02
315,D1,AMB,10.487.1278.3,JEWxDAV,10,487,1278,114.561,106.325,-8.236
316,D1,AMB,10.487.1278.4,JEWxDAV,10,487,1278,114.991,96.478,-18.513
317,D1,AMB,10.487.1278.5,JEWxDAV,10,487,1278,100.065,104.733,4.668
318,D1,AMB,10.487.1278.6,JEWxDAV,10,487,1278,105.157,87.149,-18.009
319,D1,AMB,10.487.1278.7,JEWxDAV,10,487,1278,93.661,117.538,23.877
320,D1,AMB,10.487.1294.1,JEWxDAV,10,487,1294,96.101,63.75,-32.351
321,D1,AMB,10.487.1294.2,JEWxDAV,10,487,1294,92.057,73.682,-18.375
322,D1,AMB,10.487.1294.3,JEWxDAV,10,487,1294,92.797,67.492,-25.305
323,D1,AMB,10.487.1294.4,JEWxDAV,10,487,1294,95.643,71.708,-23.935
324,D1,AMB,10.487.1294.5,JEWxDAV,10,487,1294,110.345,85.596,-24.749
325,D1,AMB,10.487.1294.6,JEWxDAV,10,487,1294,102.558,79.618,-22.94
326,D1,AMB,10.487.1294.7,JEWxDAV,10,487,1294,108.78,101.517,-7.263
327,D1,AMB,10.487.1294.8,JEWxDAV,10,487,1294,98.131,79.88,-18.251
328,D1,AMB,10.487.1294.9,JEWxDAV,10,487,1294,112.669,91.223,-21.445
329,D1,AMB,10.487.1993.1,PALxPAL,10,487,1993,120.42,133.483,13.062
330,D1,AMB,10.487.1993.2,PALxPAL,10,487,1993,116.685,121.531,4.846
331,D1,AMB,10.487.1993.3,PALxPAL,10,487,1993,114.327,89.58,-24.747
332,D1,AMB,10.487.1993.4,PALxPAL,10,487,1993,111.941,117.185,5.244
333,D1,AMB,10.487.1993.5,PALxPAL,10,487,1993,114.365,108.205,-6.161
334,D1,AMB,10.487.1993.6,PALxPAL,10,487,1993,120.406,119.97,-0.436
335,D1,AMB,10.487.2326.1,PARxPAR,10,487,2326,99.534,83.16,-16.374
336,D1,AMB,10.487.2326.2,PARxPAR,10,487,2326,102.009,76.56,-25.449
337,D1,AMB,10.487.2326.3,PARxPAR,10,487,2326,112.364,101.397,-10.967
338,D1,AMB,10.487.2326.4,PARxPAR,10,487,2326,112.388,85.784,-26.604
339,D1,AMB,10.487.2326.5,PARxPAR,10,487,2326,118.402,133.153,14.751
340,D1,AMB,10.492.1655.1,SWIxDAV,10,492,1655,93.42,76.388,-17.032
341,D1,AMB,10.492.1655.3,SWIxDAV,10,492,1655,91.266,55.985,-35.28
342,D1,AMB,10.492.1655.5,SWIxDAV,10,492,1655,98.678,65.622,-33.056
343,D1,AMB,10.492.1655.6,SWIxDAV,10,492,1655,106.887,67.603,-39.284
344,D1,AMB,10.492.1655.7,SWIxDAV,10,492,1655,104.709,71.388,-33.321
345,D1,AMB,10.492.1655.8,SWIxDAV,10,492,1655,106.354,78.03,-28.324
346,D1,AMB,10.492.1902.1,PALxPAL,10,492,1902,105.295,83.358,-21.937
347,D1,AMB,10.492.1902.2,PALxPAL,10,492,1902,121.296,94.869,-26.428
348,D1,AMB,10.492.1902.3,PALxPAL,10,492,1902,100.33,80.434,-19.896
349,D1,AMB,10.492.1902.4,PALxPAL,10,492,1902,100.604,68.715,-31.888
350,D1,AMB,10.492.1902.6,PALxPAL,10,492,1902,91.817,82.533,-9.284
351,D1,AMB,10.492.1902.7,PALxPAL,10,492,1902,122.924,114.557,-8.367
352,D1,AMB,10.492.1902.9,PALxPAL,10,492,1902,108.246,85.69,-22.555
353,D1,AMB,10.492.1929.4,JEWxPAL,10,492,1929,99.029,68.734,-30.295
354,D1,AMB,10.492.1929.5,JEWxPAL,10,492,1929,123.312,89.325,-33.987
355,D1,AMB,10.492.1929.6,JEWxPAL,10,492,1929,116.376,77.362,-39.014
356,D1,AMB,10.492.1929.7,JEWxPAL,10,492,1929,121.339,94.104,-27.235
357,D1,AMB,10.492.1929.8,JEWxPAL,10,492,1929,102.957,72.226,-30.731
358,D1,AMB,10.492.1996.1,JEWxPAL,10,492,1996,119.202,91.049,-28.152
359,D1,AMB,10.492.1996.2,JEWxPAL,10,492,1996,125.153,96.497,-28.656
360,D1,AMB,10.492.1996.3,JEWxPAL,10,492,1996,129.466,77.772,-51.694
361,D1,AMB,10.492.1996.4,JEWxPAL,10,492,1996,131.168,105.102,-26.066
362,D1,AMB,10.492.1996.5,JEWxPAL,10,492,1996,123.616,102.046,-21.57
363,D1,AMB,10.492.1996.7,JEWxPAL,10,492,1996,125.622,104.639,-20.983
364,D1,AMB,10.492.1996.8,JEWxPAL,10,492,1996,107.852,82.236,-25.615
365,D1,AMB,10.657.1209.1,DAVxDAV,10,657,1209,114.188,86.323,-27.865
366,D1,AMB,10.657.1209.2,DAVxDAV,10,657,1209,134.497,119.27,-15.226
367,D1,AMB,10.657.1209.3,DAVxDAV,10,657,1209,114.23,90.586,-23.644
368,D1,AMB,10.657.1209.4,DAVxDAV,10,657,1209,129.486,97.726,-31.76
369,D1,AMB,10.657.1209.5,DAVxDAV,10,657,1209,119.407,94.786,-24.62
370,D1,AMB,10.657.1209.6,DAVxDAV,10,657,1209,118.893,84.735,-34.158
371,D1,AMB,10.657.1505.1,PALxPAL,10,657,1505,104.426,69.226,-35.2
372,D1,AMB,10.657.1505.2,PALxPAL,10,657,1505,106.016,59.969,-46.047
373,D1,AMB,10.657.1505.3,PALxPAL,10,657,1505,110.406,87.233,-23.173
374,D1,AMB,10.657.1505.4,PALxPAL,10,657,1505,126.454,119.425,-7.029
375,D1,AMB,10.657.1505.5,PALxPAL,10,657,1505,114.688,91.744,-22.944
376,D1,AMB,10.657.1505.6,PALxPAL,10,657,1505,118.155,84.158,-33.998
377,D1,AMB,10.657.1998.1,JEWxPAL,10,657,1998,137.886,94.916,-42.97
378,D1,AMB,10.657.1998.2,JEWxPAL,10,657,1998,133.308,117.696,-15.612
379,D1,AMB,10.657.1998.3,JEWxPAL,10,657,1998,127.413,104.829,-22.583
380,D1,AMB,10.657.1998.5,JEWxPAL,10,657,1998,122.691,102.011,-20.681
381,D1,AMB,10.657.1998.9,JEWxPAL,10,657,1998,126.224,83.988,-42.236
382,D1,AMB,10.657.2367.1,DAVxDAV,10,657,2367,92.221,84.536,-7.685
383,D1,AMB,10.657.2367.2,DAVxDAV,10,657,2367,85.894,75.581,-10.314
384,D1,AMB,10.657.2367.3,DAVxDAV,10,657,2367,89.84,71.224,-18.615
385,D1,AMB,10.657.2367.4,DAVxDAV,10,657,2367,99.524,77.254,-22.27
386,D1,AMB,10.657.2367.5,DAVxDAV,10,657,2367,96.34,85.433,-10.907
387,D1,AMB,10.657.2895.1,SWIxDAV,10,657,2895,108.951,71.158,-37.793
388,D1,AMB,10.657.2895.2,SWIxDAV,10,657,2895,138.674,115.51,-23.164
389,D1,AMB,10.657.2895.7,SWIxDAV,10,657,2895,117.844,84.181,-33.662
390,D1,AMB,10.670.2310.1,PARxDAV,10,670,2310,121.03,130.156,9.126
391,D1,AMB,10.670.2360.1,PARxDAV,10,670,2360,124.361,92.051,-32.31
392,D1,AMB,10.670.2360.2,PARxDAV,10,670,2360,111.152,86.74,-24.413
393,D1,AMB,10.670.2360.4,PARxDAV,10,670,2360,133.283,97.62,-35.663
394,D1,AMB,10.670.2360.5,PARxDAV,10,670,2360,123.71,105.905,-17.806
395,D1,AMB,10.670.2360.6,PARxDAV,10,670,2360,138.685,131.618,-7.067
396,D1,AMB,10.670.2360.7,PARxDAV,10,670,2360,128.015,99.408,-28.607
397,D1,AMB,10.670.2360.8,PARxDAV,10,670,2360,129.657,100.909,-28.748
398,D1,AMB,10.670.2763.1,PARxDAV,10,670,2763,113.543,69.384,-44.159
399,D1,AMB,10.670.2763.10,PARxDAV,10,670,2763,114.335,91.815,-22.52
400,D1,AMB,10.670.2763.11,PARxDAV,10,670,2763,116.79,105.826,-10.964
401,D1,AMB,10.670.2763.12,PARxDAV,10,670,2763,127.885,130.785,2.9
402,D1,AMB,10.670.2763.13,PARxDAV,10,670,2763,119.093,84.218,-34.874
403,D1,AMB,10.670.2763.3,PARxDAV,10,670,2763,114.591,96.258,-18.333
404,D1,AMB,10.670.2763.4,PARxDAV,10,670,2763,123.19,95.347,-27.843
405,D1,AMB,10.670.2763.5,PARxDAV,10,670,2763,118.258,113.645,-4.613
406,D1,AMB,10.670.2763.6,PARxDAV,10,670,2763,108.656,105.357,-3.299
407,D1,AMB,10.670.2763.7,PARxDAV,10,670,2763,118.856,98.131,-20.726
408,D1,AMB,10.670.2763.9,PARxDAV,10,670,2763,124.527,121.629,-2.899
409,D1,AMB,10.670.2821.2,PARxPAR,10,670,2821,103.574,68.771,-34.802
410,D1,AMB,10.670.2821.3,PARxPAR,10,670,2821,103.148,87.442,-15.706
411,D1,AMB,10.670.2821.4,PARxPAR,10,670,2821,121.04,108.548,-12.492
412,D1,AMB,10.686.1252.1,JEWxDAV,10,686,1252,114.254,75.884,-38.37
413,D1,AMB,10.686.1252.2,JEWxDAV,10,686,1252,118.697,91.243,-27.454
414,D1,AMB,10.686.1252.3,JEWxDAV,10,686,1252,131.024,103.357,-27.667
415,D1,AMB,10.686.1252.5,JEWxDAV,10,686,1252,122.588,95.457,-27.131
416,D1,AMB,10.686.1252.6,JEWxDAV,10,686,1252,114.216,96.965,-17.252
417,D1,AMB,10.686.1252.7,JEWxDAV,10,686,1252,136.961,92.187,-44.774
418,D1,AMB,10.686.1252.8,JEWxDAV,10,686,1252,108.62,125.448,16.828
419,D1,AMB,10.686.1252.9,JEWxDAV,10,686,1252,141.187,121.481,-19.706
420,D1,AMB,10.686.1484.1,DAVxDAV,10,686,1484,86.1,71.671,-14.428
421,D1,AMB,10.686.1484.2,DAVxDAV,10,686,1484,69.766,55.858,-13.908
422,D1,AMB,10.686.1484.3,DAVxDAV,10,686,1484,93.871,74.857,-19.014
423,D1,AMB,10.686.1484.4,DAVxDAV,10,686,1484,93.204,82.587,-10.617
424,D1,AMB,10.686.1918.1,JEWxPAL,10,686,1918,129.461,89.557,-39.904
425,D1,AMB,10.686.1918.2,JEWxPAL,10,686,1918,141.761,144.97,3.209
426,D1,AMB,10.686.1918.3,JEWxPAL,10,686,1918,138.068,104.665,-33.403
427,D1,AMB,10.686.2706.1,SWIxDAV,10,686,2706,111.835,86.331,-25.504
428,D1,HOT,11.400.1407.1,JEWxJEW,11,400,1407,118.713,119.166,0.453
429,D1,HOT,11.400.1407.2,JEWxJEW,11,400,1407,150.214,155.262,5.048
430,D1,HOT,11.400.1663.1,JEWxDAV,11,400,1663,103.756,87.943,-15.812
431,D1,HOT,11.400.1663.2,JEWxDAV,11,400,1663,125.622,117.297,-8.325
432,D1,HOT,11.400.1685.10,SWIxDAV,11,400,1685,125.682,141.666,15.984
433,D1,HOT,11.400.1685.11,SWIxDAV,11,400,1685,122.532,134.212,11.68
434,D1,HOT,11.400.1685.12,SWIxDAV,11,400,1685,119.482,123.512,4.03
435,D1,HOT,11.400.1685.3,SWIxDAV,11,400,1685,121.804,105.239,-16.565
436,D1,HOT,11.400.1685.4,SWIxDAV,11,400,1685,115.279,106.13,-9.149
437,D1,HOT,11.400.1685.5,SWIxDAV,11,400,1685,128.257,133.478,5.221
438,D1,HOT,11.400.1685.6,SWIxDAV,11,400,1685,130.513,132.569,2.056
439,D1,HOT,11.400.1685.7,SWIxDAV,11,400,1685,114.603,114.653,0.05
440,D1,HOT,11.400.1685.8,SWIxDAV,11,400,1685,120.146,121.379,1.233
441,D1,HOT,11.400.1685.9,SWIxDAV,11,400,1685,131.703,130.024,-1.679
442,D1,HOT,11.400.2856.1,PALxDAV,11,400,2856,107.065,81.618,-25.447
443,D1,HOT,11.400.2856.2,PALxDAV,11,400,2856,109.756,83.41,-26.346
444,D1,HOT,11.400.2856.4,PALxDAV,11,400,2856,114.347,97.383,-16.964
445,D1,HOT,11.400.2856.5,PALxDAV,11,400,2856,120.877,121.475,0.598
446,D1,HOT,11.400.2856.6,PALxDAV,11,400,2856,103.142,89.875,-13.267
447,D1,HOT,11.491.2324.2,PARxPAR,11,491,2324,110.797,111.534,0.737
448,D1,HOT,11.491.2324.3,PARxPAR,11,491,2324,95.631,134.104,38.473
449,D1,HOT,11.491.2324.4,PARxPAR,11,491,2324,115.43,135.636,20.207
450,D1,HOT,11.491.2709.1,JEWxDAV,11,491,2709,114.772,120.03,5.258
451,D1,HOT,11.491.2709.2,JEWxDAV,11,491,2709,128.168,94.467,-33.702
452,D1,HOT,11.491.2709.3,JEWxDAV,11,491,2709,138.38,134.158,-4.223
453,D1,HOT,11.491.2709.4,JEWxDAV,11,491,2709,132.693,126.107,-6.586
454,D1,HOT,11.491.2709.5,JEWxDAV,11,491,2709,133.398,139.537,6.139
455,D1,HOT,11.491.2709.6,JEWxDAV,11,491,2709,141.571,140.996,-0.575
456,D1,HOT,11.491.2709.7,JEWxDAV,11,491,2709,142.07,138.545,-3.526
457,D1,HOT,11.491.2709.8,JEWxDAV,11,491,2709,134.481,127.773,-6.707
458,D1,HOT,11.491.2709.9,JEWxDAV,11,491,2709,133.263,132.735,-0.527
459,D1,HOT,11.491.2840.1,PARxPAR,11,491,2840,91.195,91.182,-0.014
460,D1,HOT,11.491.2840.10,PARxPAR,11,491,2840,128.335,145.867,17.532
461,D1,HOT,11.491.2840.2,PARxPAR,11,491,2840,111.47,117.238,5.768
462,D1,HOT,11.491.2840.3,PARxPAR,11,491,2840,114.716,119.592,4.876
463,D1,HOT,11.491.2840.4,PARxPAR,11,491,2840,116.584,120.523,3.939
464,D1,HOT,11.491.2840.5,PARxPAR,11,491,2840,106.357,118.811,12.454
465,D1,HOT,11.491.2840.6,PARxPAR,11,491,2840,112.408,120.32,7.911
466,D1,HOT,11.491.2840.7,PARxPAR,11,491,2840,120.772,126.26,5.488
467,D1,HOT,11.491.2840.8,PARxPAR,11,491,2840,117.905,136.305,18.4
468,D1,HOT,11.491.2840.9,PARxPAR,11,491,2840,114.813,115.983,1.169
469,D1,HOT,11.491.2900.2,SWIxDAV,11,491,2900,109.389,105.111,-4.278
470,D1,HOT,11.491.2900.3,SWIxDAV,11,491,2900,129.456,136.379,6.923
471,D1,HOT,11.491.2900.4,SWIxDAV,11,491,2900,141.895,146.764,4.869
472,D1,HOT,11.491.2900.5,SWIxDAV,11,491,2900,97.484,152.099,54.615
473,D1,HOT,11.491.2900.6,SWIxDAV,11,491,2900,109.434,108.11,-1.324
474,D1,HOT,11.632.3132.1,JEWxPAL,11,632,3132,113.596,95.797,-17.799
475,D1,HOT,11.632.3132.2,JEWxPAL,11,632,3132,117.288,109.736,-7.552
476,D1,HOT,11.632.3132.3,JEWxPAL,11,632,3132,125.971,118.68,-7.291
477,D1,HOT,11.632.3132.4,JEWxPAL,11,632,3132,128.375,112.233,-16.142
478,D1,HOT,11.643.1964.1,JEWxPAL,11,643,1964,106.396,81.973,-24.423
479,D1,HOT,11.643.1964.2,JEWxPAL,11,643,1964,96.454,110.126,13.673
480,D1,HOT,11.643.1964.3,JEWxPAL,11,643,1964,101.937,98.364,-3.573
481,D1,HOT,11.643.1964.4,JEWxPAL,11,643,1964,98.922,107.439,8.517
482,D1,HOT,11.643.1964.5,JEWxPAL,11,643,1964,109.039,123.283,14.244
483,D1,HOT,11.643.1964.6,JEWxPAL,11,643,1964,118.113,133.068,14.955
484,D1,HOT,11.643.1964.7,JEWxPAL,11,643,1964,92.01,96.265,4.255
485,D1,HOT,11.643.1965.4,PALxPAL,11,643,1965,126.864,150.87,24.006
486,D1,HOT,11.643.1965.5,PALxPAL,11,643,1965,122.763,144.362,21.599
487,D1,HOT,11.643.1965.6,PALxPAL,11,643,1965,122.151,143.681,21.53
488,D1,HOT,11.643.1965.7,PALxPAL,11,643,1965,135.364,144.726,9.362
489,D1,HOT,11.643.2778.2,DAVxDAV,11,643,2778,122.718,124.994,2.276
490,D1,HOT,11.643.2778.3,DAVxDAV,11,643,2778,125.809,105.478,-20.331
491,D1,HOT,11.643.2778.5,DAVxDAV,11,643,2778,120.427,134.248,13.821
492,D1,HOT,11.643.2778.6,DAVxDAV,11,643,2778,133.149,157.114,23.965
493,D1,HOT,11.643.2778.7,DAVxDAV,11,643,2778,123.58,146.573,22.992
494,D1,HOT,11.643.2778.8,DAVxDAV,11,643,2778,121.287,128.704,7.416
495,D1,HOT,11.643.2819.1,JEWxPAL,11,643,2819,103.843,103.312,-0.53
496,D1,HOT,11.643.2819.2,JEWxPAL,11,643,2819,108.245,108.638,0.394
497,D1,HOT,11.643.2819.3,JEWxPAL,11,643,2819,114.774,108.107,-6.668
498,D1,HOT,11.643.2944.1,DAVxDAV,11,643,2944,76.078,73.853,-2.225
499,D1,HOT,11.643.2944.2,DAVxDAV,11,643,2944,72.409,70.346,-2.064
500,D1,HOT,11.643.2944.3,DAVxDAV,11,643,2944,77.535,77.571,0.036
501,D1,HOT,11.643.2944.4,DAVxDAV,11,643,2944,82.878,95.06,12.182
502,D1,HOT,11.643.2944.5,DAVxDAV,11,643,2944,81.023,80.094,-0.929
503,D1,HOT,11.643.2944.7,DAVxDAV,11,643,2944,93.9,131.6,37.699
504,D1,HOT,11.649.1478.1,DAVxDAV,11,649,1478,104.748,111.164,6.417
505,D1,HOT,11.649.1478.2,DAVxDAV,11,649,1478,105.269,115.873,10.604
506,D1,HOT,11.649.1478.3,DAVxDAV,11,649,1478,92.603,97.502,4.9
507,D1,HOT,11.649.1478.4,DAVxDAV,11,649,1478,104.631,103.913,-0.718
508,D1,HOT,11.649.1478.5,DAVxDAV,11,649,1478,102.577,110.636,8.059
509,D1,HOT,11.649.1478.6,DAVxDAV,11,649,1478,101.845,106.381,4.536
510,D1,HOT,11.649.1478.7,DAVxDAV,11,649,1478,100.935,106.789,5.854
511,D1,HOT,11.649.1478.8,DAVxDAV,11,649,1478,120.458,141.002,20.544
512,D1,HOT,11.649.1932.1,JEWxPAL,11,649,1932,112.015,114.895,2.88
513,D1,HOT,11.649.1932.10,JEWxPAL,11,649,1932,125.38,143.408,18.027
514,D1,HOT,11.649.1932.11,JEWxPAL,11,649,1932,113.985,118.406,4.422
515,D1,HOT,11.649.1932.2,JEWxPAL,11,649,1932,109.026,99.538,-9.488
516,D1,HOT,11.649.1932.3,JEWxPAL,11,649,1932,101.119,107.305,6.186
517,D1,HOT,11.649.1932.4,JEWxPAL,11,649,1932,123.646,106.423,-17.223
518,D1,HOT,11.649.1932.5,JEWxPAL,11,649,1932,109.64,119.224,9.584
519,D1,HOT,11.649.1932.6,JEWxPAL,11,649,1932,117.077,118.104,1.027
520,D1,HOT,11.649.1932.7,JEWxPAL,11,649,1932,121.907,113.719,-8.188
521,D1,HOT,11.649.1932.8,JEWxPAL,11,649,1932,114.941,130.753,15.812
522,D1,HOT,11.649.2910.1,JEWxJEW,11,649,2910,102.397,118.587,16.19
523,D1,HOT,11.649.2910.2,JEWxJEW,11,649,2910,102.266,90.538,-11.727
524,D1,HOT,11.649.2910.3,JEWxJEW,11,649,2910,104.28,104.621,0.341
525,D1,HOT,11.649.2910.4,JEWxJEW,11,649,2910,117.644,144.487,26.843
526,D1,HOT,11.649.2910.5,JEWxJEW,11,649,2910,101.903,96.958,-4.945
527,D1,HOT,11.655.1668.1,SWIxDAV,11,655,1668,103.265,102.072,-1.193
528,D1,HOT,11.655.1668.10,SWIxDAV,11,655,1668,105.853,104.57,-1.283
529,D1,HOT,11.655.1668.11,SWIxDAV,11,655,1668,92.317,106.18,13.864
530,D1,HOT,11.655.1668.3,SWIxDAV,11,655,1668,102.912,116.626,13.714
531,D1,HOT,11.655.1668.4,SWIxDAV,11,655,1668,100.779,123.076,22.297
532,D1,HOT,11.655.1668.6,SWIxDAV,11,655,1668,106.513,123.136,16.623
533,D1,HOT,11.655.1668.8,SWIxDAV,11,655,1668,101.442,102.844,1.402
534,D1,HOT,11.655.2828.1,PARxDAV,11,655,2828,70.02,62.374,-7.646
535,D1,HOT,11.655.2828.2,PARxDAV,11,655,2828,78.48,90.824,12.344
536,D1,HOT,11.655.2828.3,PARxDAV,11,655,2828,79.967,71.901,-8.065
537,D1,HOT,11.655.2828.4,PARxDAV,11,655,2828,83.146,76.852,-6.294
538,D1,HOT,11.655.2828.6,PARxDAV,11,655,2828,94.521,95.948,1.427
539,D1,HOT,11.655.2938.1,JEWxDAV,11,655,2938,104.736,97.454,-7.282
540,D1,HOT,11.655.2938.2,JEWxDAV,11,655,2938,97.818,91.396,-6.422
541,D1,HOT,11.655.2938.3,JEWxDAV,11,655,2938,98.976,102.006,3.03
542,D1,HOT,11.655.2938.4,JEWxDAV,11,655,2938,109.247,109.911,0.664
543,D1,HOT,11.655.2938.5,JEWxDAV,11,655,2938,105.389,108.803,3.414
544,D1,HOT,11.655.2938.6,JEWxDAV,11,655,2938,101.196,109.005,7.809
545,D1,HOT,11.655.2938.7,JEWxDAV,11,655,2938,110.615,127.728,17.113
546,D1,HOT,11.682.1521.1,PALxPAL,11,682,1521,113.707,114.496,0.788
547,D1,HOT,11.682.1521.2,PALxPAL,11,682,1521,121.265,116.529,-4.737
548,D1,HOT,11.682.1521.3,PALxPAL,11,682,1521,118.355,105.94,-12.415
549,D1,HOT,11.682.1521.4,PALxPAL,11,682,1521,122.685,133.008,10.324
550,D1,HOT,11.682.1521.5,PALxPAL,11,682,1521,128.502,144.471,15.969
551,D1,HOT,11.682.1521.6,PALxPAL,11,682,1521,134.614,134.991,0.377
552,D1,HOT,11.682.1521.7,PALxPAL,11,682,1521,130.483,137.544,7.06
553,D1,HOT,11.682.1521.8,PALxPAL,11,682,1521,139.466,136.138,-3.328
554,D1,HOT,11.682.1521.9,PALxPAL,11,682,1521,137.178,145.702,8.524
555,D1,HOT,11.682.1659.1,JEWxDAV,11,682,1659,106.797,108.567,1.77
556,D1,HOT,11.682.1659.2,JEWxDAV,11,682,1659,110.463,110.264,-0.198
557,D1,HOT,11.682.2371.1,PARxPAR,11,682,2371,125.011,126.299,1.289
558,D1,HOT,11.682.2371.2,PARxPAR,11,682,2371,110.505,113.38,2.875
559,D1,HOT,11.682.2371.3,PARxPAR,11,682,2371,132.629,145.18,12.551
560,D1,HOT,11.682.2371.4,PARxPAR,11,682,2371,113.754,153.623,39.87
561,D1,HOT,11.682.2371.5,PARxPAR,11,682,2371,131.67,151.253,19.583
562,D1,HOT,11.682.2371.6,PARxPAR,11,682,2371,140.619,129.413,-11.206
563,D1,HOT,11.682.2717.1,JEWxDAV,11,682,2717,89.792,51.082,-38.71
564,D1,HOT,11.682.2717.2,JEWxDAV,11,682,2717,84.865,68.88,-15.985
565,D1,HOT,11.682.2717.3,JEWxDAV,11,682,2717,92.306,77.846,-14.459
566,D1,HOT,11.682.2717.4,JEWxDAV,11,682,2717,97.713,100.152,2.439
567,D1,HOT,11.682.2717.5,JEWxDAV,11,682,2717,99.671,92.575,-7.096
568,D1,HOT,11.682.2940.12,PALxDAV,11,682,2940,122.657,125.8,3.143
569,D1,HOT,11.682.2940.13,PALxDAV,11,682,2940,117.506,132.33,14.825
570,D1,HOT,11.682.2940.3,PALxDAV,11,682,2940,101.123,79.11,-22.013
571,D1,HOT,11.682.2940.4,PALxDAV,11,682,2940,109.442,100.097,-9.345
572,D1,HOT,11.682.2940.6,PALxDAV,11,682,2940,107.565,104.229,-3.336
573,D1,HOT,11.682.2940.7,PALxDAV,11,682,2940,114.357,105.23,-9.127
574,D1,HOT,11.687.1919.2,JEWxPAL,11,687,1919,117.101,120.04,2.939
575,D1,HOT,11.687.1919.3,JEWxPAL,11,687,1919,123.717,128.553,4.836
576,D1,HOT,11.687.1919.4,JEWxPAL,11,687,1919,114.909,113.433,-1.476
577,D1,HOT,11.687.1919.5,JEWxPAL,11,687,1919,117.835,115.392,-2.443
578,D1,HOT,11.687.2370.1,SWIxDAV,11,687,2370,102.53,106.305,3.776
579,D1,HOT,11.687.2370.2,SWIxDAV,11,687,2370,97.385,106.113,8.729
580,D1,HOT,11.687.2370.3,SWIxDAV,11,687,2370,109.973,95.923,-14.049
581,D1,HOT,11.687.2370.6,SWIxDAV,11,687,2370,121.744,135.5,13.756
582,D1,HOT,11.687.2833.1,SWIxSWI,11,687,2833,131.703,142.758,11.055
583,D1,HOT,11.687.2833.2,SWIxSWI,11,687,2833,146.47,148.475,2.005
584,D1,HOT,11.687.2833.4,SWIxSWI,11,687,2833,138.885,133.683,-5.202
585,D1,HOT,11.687.2833.5,SWIxSWI,11,687,2833,137.766,145.065,7.299
586,D1,HOT,11.687.2929.1,SWIxSWI,11,687,2929,138.878,126.42,-12.457
587,D1,HOT,11.687.2929.2,SWIxSWI,11,687,2929,127.859,114.081,-13.778
588,D1,HOT,11.687.2929.6,SWIxSWI,11,687,2929,149.346,155.048,5.703
589,D1,HOT,11.687.2929.8,SWIxSWI,11,687,2929,139.103,164.039,24.936
590,D1,HOT,11.692.1207.1,PARxDAV,11,692,1207,123.641,156.648,33.007
591,D1,HOT,11.692.1207.2,PARxDAV,11,692,1207,123.647,141.431,17.784
592,D1,HOT,11.692.1207.3,PARxDAV,11,692,1207,110.997,121.788,10.791
593,D1,HOT,11.692.1207.4,PARxDAV,11,692,1207,124.784,151.299,26.516
594,D1,HOT,11.692.1591.1,PALxPAL,11,692,1591,137.066,157.516,20.45
595,D1,HOT,11.692.1591.2,PALxPAL,11,692,1591,114.85,136.516,21.666
596,D1,HOT,11.692.1591.3,PALxPAL,11,692,1591,120.439,144.184,23.746
597,D1,HOT,11.692.1591.5,PALxPAL,11,692,1591,129.27,145.493,16.223
598,D1,HOT,11.692.1591.6,PALxPAL,11,692,1591,145.755,146.374,0.619
599,D1,HOT,11.692.1591.7,PALxPAL,11,692,1591,135.775,151.396,15.621
600,D1,HOT,11.692.1591.8,PALxPAL,11,692,1591,129.775,147.553,17.779
601,D1,HOT,11.692.2941.1,PARxDAV,11,692,2941,106.657,112.051,5.394
602,D1,HOT,11.692.2941.2,PARxDAV,11,692,2941,109.212,125.885,16.672
603,D1,HOT,11.692.2941.3,PARxDAV,11,692,2941,120.702,136.138,15.436
604,D1,HOT,11.706.1223.1,DAVxDAV,11,706,1223,63.705,58.59,-5.115
605,D1,HOT,11.706.1223.2,DAVxDAV,11,706,1223,66.647,72.535,5.887
606,D1,HOT,11.706.1223.3,DAVxDAV,11,706,1223,81.146,72.736,-8.41
607,D1,HOT,11.706.1223.4,DAVxDAV,11,706,1223,89.29,86.993,-2.297
608,D1,HOT,11.706.1254.1,JEWxPAL,11,706,1254,113.183,117.318,4.135
609,D1,HOT,11.706.1254.2,JEWxPAL,11,706,1254,113.074,110.681,-2.394
610,D1,HOT,11.706.1254.3,JEWxPAL,11,706,1254,122.644,115.893,-6.751
611,D1,HOT,11.706.1254.4,JEWxPAL,11,706,1254,125.595,113.504,-12.091
612,D1,HOT,11.706.1254.5,JEWxPAL,11,706,1254,112.664,132.394,19.73
613,D1,HOT,11.706.1533.1,JEWxDAV,11,706,1533,117.12,112.161,-4.959
614,D1,HOT,11.706.1533.2,JEWxDAV,11,706,1533,101.304,104.317,3.013
615,D1,HOT,11.706.2858.1,SWIxSWI,11,706,2858,101.464,98.948,-2.516
616,D1,HOT,11.706.2963.1,JEWxJEW,11,706,2963,124.725,114.781,-9.944
