No,Timepoint,Tank,Temp,Treatment,Cassette,Plate.Slide,Area,Red,Green,Blue,Hue,Saturation,Brightness,SINGLE.CLUMP,Clump.IndNo,Live.Coral.ID.Number,MatchID,SamplesID,Species,Crosstype,Mom,Dad,Family,Genetic,Cone,popcross,Grey_av,Grey_light,Grey_lum,IndID
2884,T0,14,HOT,Jewell,494,2714,2.011,NA,NA,NA,NA,NA,NA,C,2,5,3,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,#VALUE!,0,#VALUE!,14.494.2714.3
2893,T6,14,HOT,Jewell,494,2714,1.926,NA,NA,NA,NA,NA,NA,C,2,4,3,1,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,#VALUE!,0,#VALUE!,14.494.2714.3
2894,T6,14,HOT,Jewell,494,2714,1.926,NA,NA,NA,NA,NA,NA,C,2,5,3,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,#VALUE!,0,#VALUE!,14.494.2714.3
2883,T0,14,HOT,Jewell,494,2714,1.0085,171.7008,156.0725,126.3152,27.487,67.0232,171.7008,S,NA,4,4,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,151.3628333,149.008,157.487687,14.494.2714.4
2891,T6,14,HOT,Jewell,494,2714,0.8692,167.5302,149.3409,116.3372,26.8873,77.5385,167.5302,S,NA,3,4,4,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,144.4027667,141.9337,151.167283,14.494.2714.4
2885,T0,14,HOT,Jewell,494,2714,0.4382,164.9417,151.0049,121.908,28.3155,66.0929,164.9417,S,NA,6,6,,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,145.9515333,143.42485,151.985281,14.494.2714.6
2892,T6,14,HOT,Jewell,494,2714,0.5837,158.4886,140.1474,107.8785,26.6039,81.0543,158.4886,S,NA,6,6,2,A.ten,IndivCross,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PARxPAR,135.5048333,133.18355,142.100181,14.494.2714.6
2901,T0,14,HOT,Jewell,494,2881,0.675,181.948,167.683,139.972,28.188,59.54,181.951,S,NA,0,0,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,163.201,160.96,168.91429,14.494.2881.0
2895,T0,14,HOT,Jewell,494,2881,0.4623,168.6176,155.9354,126.2173,29.3263,63.6776,168.6176,S,NA,1,1,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,150.2567667,147.41745,156.471069,14.494.2881.1
2904,T6,14,HOT,Jewell,494,2881,0.4713,158.0489,138.4309,103.4515,26.7074,87.6555,158.0489,S,NA,1,1,1,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,133.3104333,130.7502,140.468566,14.494.2881.1
2896,T0,14,HOT,Jewell,494,2881,0.5649,177.5131,163.4493,134.6526,28.2129,61.1122,177.5131,S,NA,2,2,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,158.5383333,156.08285,164.500803,14.494.2881.2
2908,T6,14,HOT,Jewell,494,2881,0.6035,171.3854,154.1927,120.003,27.7947,76.0561,171.3854,S,NA,3,2,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,148.5270333,145.6942,155.589643,14.494.2881.2
2897,T0,14,HOT,Jewell,494,2881,3.107,NA,NA,NA,NA,NA,NA,C,4,3,3,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,#VALUE!,0,#VALUE!,14.494.2881.3
2903,T0,14,HOT,Jewell,494,2881,3.107,NA,NA,NA,NA,NA,NA,C,4,7,3,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,#VALUE!,0,#VALUE!,14.494.2881.3
2905,T6,14,HOT,Jewell,494,2881,2.935,NA,NA,NA,NA,NA,NA,C,4,6,3,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,#VALUE!,0,#VALUE!,14.494.2881.3
2907,T6,14,HOT,Jewell,494,2881,2.935,NA,NA,NA,NA,NA,NA,C,4,2,3,5,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,#VALUE!,0,#VALUE!,14.494.2881.3
2902,T0,14,HOT,Jewell,494,2881,0.9221,177.7415,163.4237,131.9496,28.7036,65.2269,177.7415,S,NA,4,4,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,157.7049333,154.84555,164.256889,14.494.2881.4
2900,T0,14,HOT,Jewell,494,2881,0.6038,177.5725,152.6613,117.9165,24.3942,85.3816,177.5725,S,NA,5,5,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,149.3834333,147.7445,156.312732,14.494.2881.5
2898,T0,14,HOT,Jewell,494,2881,0.7651,177.3854,163.0875,133.0984,28.376,63.2188,177.3854,S,NA,6,6,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,157.8571,155.2419,164.078069,14.494.2881.6
2906,T6,14,HOT,Jewell,494,2881,0.7183,172.5749,156.4596,121.1454,28.6742,75.5684,172.5749,S,NA,5,6,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,150.0599667,146.86015,157.409628,14.494.2881.6
2899,T0,14,HOT,Jewell,494,2881,0.8224,181.3643,166.8052,135.345,28.5819,64.2732,181.3643,S,NA,8,8,,A.ten,IndivCross,PAR2,PAR5,PAR2xPAR5,T.F8,C90,PARxPAR,161.1715,158.35465,167.712308,14.494.2881.8
2914,T0,14,HOT,Jewell,499,1442,1.98,NA,NA,NA,NA,NA,NA,C,2,1,1,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.1
2917,T0,14,HOT,Jewell,499,1442,1.98,NA,NA,NA,NA,NA,NA,C,2,3,1,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.1
2919,T6,14,HOT,Jewell,499,1442,1.4493,189.5108,169.8837,131.7222,27.6142,77.3021,189.5108,C,2,1,1,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,163.7055667,160.6165,171.574065,14.499.1442.1
2909,T0,14,HOT,Jewell,499,1442,1.8766,195.2552,174.9398,137.8985,27.0295,74.433,195.2552,C,3,2,2,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,169.3645,166.57685,176.959877,14.499.1442.2
2910,T0,14,HOT,Jewell,499,1442,2.4,NA,NA,NA,NA,NA,NA,C,3,6,4,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.4
2916,T0,14,HOT,Jewell,499,1442,2.4,NA,NA,NA,NA,NA,NA,C,3,4,4,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.4
2921,T6,14,HOT,Jewell,499,1442,1.3103,202.7876,183.0269,144.8915,27.5999,72.6779,202.7876,C,2,2,4,1,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,176.902,173.83955,184.760216,14.499.1442.4
2911,T0,14,HOT,Jewell,499,1442,2.768,NA,NA,NA,NA,NA,NA,C,3,7,5,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.5
2913,T0,14,HOT,Jewell,499,1442,2.768,NA,NA,NA,NA,NA,NA,C,3,5,5,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.5
2912,T0,14,HOT,Jewell,499,1442,0.6434,192.8383,177.6116,145.0028,28.4421,62.8461,192.8383,S,NA,8,8,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,171.8175667,168.92055,178.592642,14.499.1442.8
2918,T6,14,HOT,Jewell,499,1442,0.6636,189.9305,170.0738,132.44,27.3549,76.6934,189.9305,S,NA,3,8,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,164.1481,161.18525,171.891092,14.499.1442.8
2915,T0,14,HOT,Jewell,499,1442,3.2013,203.0616,187.865,156.0524,28.3491,58.8351,203.0617,C,7,9,9,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,182.3263333,179.557,188.924594,14.499.1442.9
2920,T6,14,HOT,Jewell,499,1442,3.844,NA,NA,NA,NA,NA,NA,C,6,4,9,,A.ten,IndivCross,Jewell2,PAL1,Jewell2xPAL1,T.F39,C30,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1442.9
2925,T0,14,HOT,Jewell,499,1479,0.675,138.31,123.68,99.63,26.052,71.238,138.307,S,NA,0,0,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,120.54,118.97,125.4235,14.499.1479.0
2923,T0,14,HOT,Jewell,499,1479,0.4688,148.9816,127.8018,101.6229,23.0684,80.6536,148.9816,C,2,1,1,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,126.1354333,125.30225,131.276061,14.499.1479.1
2922,T0,14,HOT,Jewell,499,1479,0.6427,129.5317,112.2056,85.5854,25.4157,86.0325,129.5317,S,NA,2,2,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,109.1075667,107.55855,114.475208,14.499.1479.2
2928,T0,14,HOT,Jewell,499,1479,0.4188,186.5099,164.4566,135.0129,23.9243,70.2046,186.5099,S,NA,3,3,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,161.9931333,160.7614,167.833783,14.499.1479.3
2929,T0,14,HOT,Jewell,499,1479,0.9542,150.0155,134.6691,107.2045,26.917,72.3879,150.0155,S,NA,4,4,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,130.6297,128.61,136.251914,14.499.1479.4
2934,T6,14,HOT,Jewell,499,1479,0.867,142.3468,122.4772,90.6802,25.6483,92.2097,142.3468,S,NA,3,4,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,118.5014,116.5135,124.94041,14.499.1479.4
2926,T0,14,HOT,Jewell,499,1479,0.8829,143.4804,128.6713,102.6073,26.7357,72.1815,143.4804,S,NA,5,5,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,124.9196667,123.04385,130.24699,14.499.1479.5
2924,T0,14,HOT,Jewell,499,1479,1.1306,143.5895,128.1755,100.5914,26.9293,75.9277,143.5895,S,NA,6,6,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,124.1188,122.09045,129.765449,14.499.1479.6
2935,T6,14,HOT,Jewell,499,1479,0.9243,138.0117,118.8609,87.8987,25.7589,92.2236,138.0117,S,NA,6,6,2,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,114.9237667,112.9552,121.200298,14.499.1479.6
2930,T0,14,HOT,Jewell,499,1479,1.0013,140.046,125.6465,99.1845,27.1586,73.9586,140.046,S,NA,7,7,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,121.6256667,119.61525,127.05553,14.499.1479.7
2932,T6,14,HOT,Jewell,499,1479,0.8825,134.6683,115.1069,83.2342,25.8237,97.122,134.6683,S,NA,5,7,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,111.0031333,108.95125,117.469323,14.499.1479.7
2931,T0,14,HOT,Jewell,499,1479,1.97,NA,NA,NA,NA,NA,NA,C,2,8,8,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,#VALUE!,0,#VALUE!,14.499.1479.8
2933,T6,14,HOT,Jewell,499,1479,1.521,NA,NA,NA,NA,NA,NA,C,2,8,8,1,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,#VALUE!,0,#VALUE!,14.499.1479.8
2927,T0,14,HOT,Jewell,499,1479,0.8328,176.1038,151.3666,118.0424,23.9438,83.5633,176.1038,S,NA,9,9,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,148.5042667,147.0731,155.122098,14.499.1479.9
2936,T6,14,HOT,Jewell,499,1479,0.7064,155.5566,132.9628,99.5724,24.8354,91.3578,155.5566,S,NA,9,9,,A.ten,IndivCross,Davies13,Davies1,Davies13xDavies1,T.F66,C102,DAVxDAV,129.3639333,127.5645,136.067996,14.499.1479.9
2937,T0,14,HOT,Jewell,499,1531,0.526,159.058,136.052,103.037,24.706,89.453,159.058,S,NA,0,0,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,132.7156667,131.0475,139.32215,14.499.1531.0
2945,T6,14,HOT,Jewell,499,1531,0.497,154.653,134.399,101.983,25.652,86.568,154.653,S,NA,0,0,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,130.345,128.318,136.90944,14.499.1531.0
2938,T0,14,HOT,Jewell,499,1531,3.317,NA,NA,NA,NA,NA,NA,C,5,3,1,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,#VALUE!,0,#VALUE!,14.499.1531.1
2941,T0,14,HOT,Jewell,499,1531,3.317,NA,NA,NA,NA,NA,NA,C,5,1,1,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,#VALUE!,0,#VALUE!,14.499.1531.1
2947,T6,14,HOT,Jewell,499,1531,2.016,NA,NA,NA,NA,NA,NA,C,3,4,1,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,#VALUE!,0,#VALUE!,14.499.1531.1
2950,T6,14,HOT,Jewell,499,1531,2.016,NA,NA,NA,NA,NA,NA,C,3,1,1,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,#VALUE!,0,#VALUE!,14.499.1531.1
2942,T0,14,HOT,Jewell,499,1531,0.8386,176.0584,162.2134,130.8244,28.982,65.1134,176.0584,S,NA,2,2,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,156.3654,153.4414,162.91411,14.499.1531.2
2948,T6,14,HOT,Jewell,499,1531,0.7828,168.23,146.6762,110.7659,26.0695,86.7815,168.23,S,NA,2,2,3,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,141.8907,139.49795,149.192207,14.499.1531.2
2939,T0,14,HOT,Jewell,499,1531,1.5944,181.6633,166.4618,135.5276,28.0734,64.3189,181.6633,C,3,4,4,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,161.2175667,158.59545,167.619488,14.499.1531.4
2946,T6,14,HOT,Jewell,499,1531,1.879,NA,NA,NA,NA,NA,NA,C,3,3,4,1,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,#VALUE!,0,#VALUE!,14.499.1531.4
2949,T6,14,HOT,Jewell,499,1531,1.879,NA,NA,NA,NA,NA,NA,C,3,5,4,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,#VALUE!,0,#VALUE!,14.499.1531.4
2943,T0,14,HOT,Jewell,499,1531,1.5155,175.0492,160.4086,130.1257,28.2179,65.034,175.0492,C,2,5,5,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,155.1945,152.58745,161.469661,14.499.1531.5
2951,T6,14,HOT,Jewell,499,1531,1.2768,168.5886,149.2208,115.6396,26.403,79.753,168.5886,C,2,6,5,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,144.483,142.1141,151.337208,14.499.1531.5
2940,T0,14,HOT,Jewell,499,1531,0.8732,167.7835,153.8268,124.8379,28.2998,64.8474,167.7835,S,NA,6,6,,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,148.8160667,146.3107,154.825031,14.499.1531.6
2944,T6,14,HOT,Jewell,499,1531,0.9779,162.8244,141.7784,106.3597,26.1473,88.1024,162.8244,S,NA,7,6,2,A.ten,IndivCross,Switzer2,Davies6,Switzer2xDavies6,T.F28,C98,SWIxDAV,136.9875,134.59205,144.196143,14.499.1531.6
2957,T0,14,HOT,Jewell,499,1913,2.715,NA,NA,NA,NA,NA,NA,C,4,2,1,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1913.1
2958,T0,14,HOT,Jewell,499,1913,2.715,NA,NA,NA,NA,NA,NA,C,4,1,1,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1913.1
2960,T6,14,HOT,Jewell,499,1913,2.05,NA,NA,NA,NA,NA,NA,C,4,0,1,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1913.1
2954,T0,14,HOT,Jewell,499,1913,4.0918,190.6188,172.35,139.0081,27.0217,68.6329,190.6188,C,6,3,3,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,167.3256333,164.81345,174.163031,14.499.1913.3
2962,T6,14,HOT,Jewell,499,1913,4.49,NA,NA,NA,NA,NA,NA,C,6,0.2,3,1,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1913.3
2952,T0,14,HOT,Jewell,499,1913,0.4224,178.7741,159.4339,128.5789,25.7187,71.0733,178.7741,S,NA,4,4,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,155.5956333,153.6765,161.84191,14.499.1913.4
2959,T6,14,HOT,Jewell,499,1913,0.413,164.52,141.57,108.62,25.605,86.534,164.516,S,NA,0.1,4,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,138.2366667,136.57,144.8305,14.499.1913.4
2953,T0,14,HOT,Jewell,499,1913,2.1391,179.02,161.083,128.7982,26.8825,71.0699,179.02,C,3,5,5,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,156.3004,153.9091,162.912772,14.499.1913.5
2961,T6,14,HOT,Jewell,499,1913,1.603,172.6184,151.4252,114.6545,26.4939,85.3486,172.6184,C,3,1,5,2,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,146.2327,143.63645,153.738383,14.499.1913.5
2955,T0,14,HOT,Jewell,499,1913,2.4841,186.2754,170.2819,138.8933,27.726,64.4125,186.2754,S,NA,6,6,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,165.1502,162.58435,171.627204,14.499.1913.6
2963,T6,14,HOT,Jewell,499,1913,2.594,NA,NA,NA,NA,NA,NA,C,4,0.3,6,3,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,#VALUE!,0,#VALUE!,14.499.1913.6
2956,T0,14,HOT,Jewell,499,1913,0.7334,188.6932,172.7869,139.7035,28.2307,65.7452,188.6932,S,NA,7,7,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,167.0612,164.19835,173.919616,14.499.1913.7
2964,T6,14,HOT,Jewell,499,1913,0.6427,181.4711,162.5838,126.5664,27.3793,76.6969,181.4711,S,NA,2,7,,A.ten,IndivCross,Jewell8,PAL1,Jewell8xPAL1,T.F42,C55,JEWxPAL,156.8737667,154.01875,164.288076,14.499.1913.7
2969,T0,14,HOT,Jewell,499,2780,1.01,195.4699,177.8185,143.2103,27.6307,67.703,195.4699,S,NA,1,1,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,172.1662333,169.3401,179.307018,14.499.2780.1
2974,T6,14,HOT,Jewell,499,2780,0.9009,191.0955,169.5468,130.2146,26.9392,80.811,191.0955,S,NA,1,1,3,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,163.6189667,160.65505,171.684868,14.499.2780.1
2965,T0,14,HOT,Jewell,499,2780,2.273,NA,NA,NA,NA,NA,NA,C,2,2,2,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,#VALUE!,0,#VALUE!,14.499.2780.2
2971,T0,14,HOT,Jewell,499,2780,2.273,NA,NA,NA,NA,NA,NA,C,2,4,2,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,#VALUE!,0,#VALUE!,14.499.2780.2
2973,T6,14,HOT,Jewell,499,2780,2.205,NA,NA,NA,NA,NA,NA,C,2,4,2,1.2,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,#VALUE!,0,#VALUE!,14.499.2780.2
2975,T6,14,HOT,Jewell,499,2780,2.205,NA,NA,NA,NA,NA,NA,C,2,3,2,1.2,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,#VALUE!,0,#VALUE!,14.499.2780.2
2966,T0,14,HOT,Jewell,499,2780,2.9903,196.62,171.036,132.6173,25.1978,82.4343,196.62,C,4,3,3,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,166.7577667,164.61865,174.485143,14.499.2780.3
2976,T6,14,HOT,Jewell,499,2780,1.6621,200.7156,177.516,135.4432,26.9211,82.4803,200.7156,C,3,2,3,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,171.2249333,168.0794,179.847872,14.499.2780.3
2970,T0,14,HOT,Jewell,499,2780,0.3493,199.8629,184.133,150.2402,28.5216,62.8423,199.8629,S,NA,5,5,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,178.0787,175.05155,185.123762,14.499.2780.5
2977,T6,14,HOT,Jewell,499,2780,0.3244,195.7858,175.8269,136.9545,27.6393,76.1432,195.7858,S,NA,5,5,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,169.5224,166.37015,177.538606,14.499.2780.5
2967,T0,14,HOT,Jewell,499,2780,3.22,226.4662,208.2951,178.4937,25.9811,53.7413,226.4663,C,4,7,7,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,204.4183333,202.47995,210.468276,14.499.2780.7
2968,T0,14,HOT,Jewell,499,2780,0.6063,205.7025,187.1906,152.8569,27.0724,65.0338,205.7025,S,NA,8,8,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,181.9166667,179.2797,188.967463,14.499.2780.8
2972,T6,14,HOT,Jewell,499,2780,0.7673,198.2628,177.1225,137.9831,27.1305,77.0849,198.2628,S,NA,7,8,,A.ten,IndivCross,Jewell8,Davies13,Jewell8xDavies13,T.F65,C62,JEWxDAV,171.1228,168.12295,179.159256,14.499.2780.8
2980,T0,15,AMB,Jewell,284,1543,0.9264,200.8131,183.2981,149.2573,27.541,65.0284,200.8131,S,NA,1,1,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,177.7895,175.0352,184.808112,15.284.1543.1
2985,T6,15,AMB,Jewell,284,1543,0.8501,193.2042,173.485,136.8433,27.155,73.9221,193.2042,S,NA,1,1,2,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,167.8441667,165.02375,175.370173,15.284.1543.1
2981,T0,15,AMB,Jewell,284,1543,2.1301,203.5815,185.6471,152.7219,27.0003,63.2967,203.5815,C,3,2,2,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,180.6501667,178.1517,187.405648,15.284.1543.2
2982,T6,15,AMB,Jewell,284,1543,2.034,196.0745,176.9885,140.6452,27.3797,71.6883,196.0745,C,3,2,2,3,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,171.2360667,168.35985,178.716537,15.284.1543.2
2979,T0,15,AMB,Jewell,284,1543,0.9545,201.1958,184.1796,149.4225,28.0158,65.1875,201.1958,S,NA,3,3,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,178.2659667,175.30915,185.461179,15.284.1543.3
2984,T6,15,AMB,Jewell,284,1543,0.8858,194.4041,176.6467,139.926,28.1293,71.0317,194.4041,S,NA,3,3,1,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,170.3256,167.16505,177.934643,15.284.1543.3
2978,T0,15,AMB,Jewell,284,1543,0.754,201.0969,182.5177,148.5731,26.9551,66.1218,201.0969,S,NA,4,4,,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,177.3959,174.835,184.357554,15.284.1543.4
2983,T6,15,AMB,Jewell,284,1543,0.7032,194.701,177.2038,141.0937,28.1178,69.7471,194.701,S,NA,4,4,4,A.ten,IndivCross,Jewell3,Davies1,Jewell3xDavies1,T.F58,C101,JEWxDAV,170.9995,167.89735,178.480849,15.284.1543.4
2987,T0,15,AMB,Jewell,284,1557,0.8145,157.1556,138.752,110.9222,25.1441,74.5716,157.1556,S,NA,1,1,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,135.6099333,134.0389,141.211802,15.284.1557.1
2989,T6,15,AMB,Jewell,284,1557,0.6895,137.27,114.7509,78.0324,25.8841,109.7467,137.27,S,NA,1,1,1,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,110.0177667,107.6512,117.467595,15.284.1557.1
2986,T0,15,AMB,Jewell,284,1557,0.8483,150.7699,132.9257,111.7801,22.584,65.5085,150.7699,S,NA,2,2,,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,131.8252333,131.275,135.952944,15.284.1557.2
2988,T6,15,AMB,Jewell,284,1557,0.7767,136.3955,117.4882,89.2082,25.0417,87.9638,136.3955,S,NA,2,2,2,A.ten,IndivCross,Jewell6,PAL4,Jewell6xPAL4,T.F43,C39,JEWxPAL,114.3639667,112.80185,120.04959,15.284.1557.2
